allocation_id,lesson_id,lesson_no,title_fr_official,category_code,subcategory_code,question_type_id,question_type_code,cognitive_level,compatibility_status,conditional_guardrail_required,lesson_target_full,target_full,target_expanded,target_mvp,base_share_pct,compatibility_factor,target_status,allocation_note_fa,allocation_policy_version,stage4_capacity_model,recovery_version
4424c3ea-01fa-583d-801e-c32ebd2fb494,aece8fe7-c303-4257-a531-a3d6e0f242de,25,LA SITUATION dans l’ESPACE et le TEMPS (3),CAT08,SUB21,21ebada3-ac9a-519a-a0b1-58a57ba7e9c9,CORRECT_SENTENCE,DISCRIMINATION,ALLOWED,False,174,11,6,3,9.0,0.55,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
8a61fc28-2453-55f6-9621-8ef7a6d0fca1,aece8fe7-c303-4257-a531-a3d6e0f242de,25,LA SITUATION dans l’ESPACE et le TEMPS (3),CAT08,SUB21,a2fbc3d0-466a-5e81-bfdd-376ec6796aae,INCORRECT_SENTENCE,DISCRIMINATION,PREFERRED,False,174,16,8,4,7.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
794b87c7-cddc-50ff-8bb2-9bdf236ecc17,aece8fe7-c303-4257-a531-a3d6e0f242de,25,LA SITUATION dans l’ESPACE et le TEMPS (3),CAT08,SUB21,646c0bc6-2722-50af-b7c9-ae0657805553,ERROR_LOCATION,DISCRIMINATION,PREFERRED,False,174,11,6,3,5.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
f97910c3-5b6f-5e20-b142-869bcc1454f9,aece8fe7-c303-4257-a531-a3d6e0f242de,25,LA SITUATION dans l’ESPACE et le TEMPS (3),CAT08,SUB21,bd178d4e-0325-51b4-9c06-8040893e4437,CONJUGATION,RECALL,NOT_SUITABLE,False,174,0,0,0,6.0,0.0,ZERO_NOT_SUITABLE,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
69f8fb46-d729-5fd6-9d77-4e1b325da232,aece8fe7-c303-4257-a531-a3d6e0f242de,25,LA SITUATION dans l’ESPACE et le TEMPS (3),CAT08,SUB21,8fb82828-73d5-573a-8ccd-7d165372beab,TENSE_CHOICE,APPLICATION,NOT_SUITABLE,False,174,0,0,0,6.0,0.0,ZERO_NOT_SUITABLE,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
ae49608c-7d12-5b69-bf5a-e09dbf9e9bb9,aece8fe7-c303-4257-a531-a3d6e0f242de,25,LA SITUATION dans l’ESPACE et le TEMPS (3),CAT08,SUB21,b6e57a62-931c-5b3f-8aff-dafe096d5d65,PRONOUN_CHOICE,APPLICATION,NOT_SUITABLE,False,174,0,0,0,5.0,0.0,ZERO_NOT_SUITABLE,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
59696278-bea9-550f-8b11-82e10d014930,aece8fe7-c303-4257-a531-a3d6e0f242de,25,LA SITUATION dans l’ESPACE et le TEMPS (3),CAT08,SUB21,080bebd0-8e3d-51e9-ad82-13c256bc513a,PREPOSITION_CHOICE,APPLICATION,PREFERRED,False,174,15,8,4,5.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
2cff90e0-0f96-525d-97b2-0dc6307c3de7,aece8fe7-c303-4257-a531-a3d6e0f242de,25,LA SITUATION dans l’ESPACE et le TEMPS (3),CAT08,SUB21,e7c92ba5-b1c8-5672-b377-08c7a1641350,REWRITE_EQUIV,DISCRIMINATION,ALLOWED,False,174,10,5,2,8.0,0.55,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
58736fc8-8e04-531b-b71a-d8efe161a495,aece8fe7-c303-4257-a531-a3d6e0f242de,25,LA SITUATION dans l’ESPACE et le TEMPS (3),CAT08,SUB21,d925f39a-26df-5760-8581-4e1577d0afb3,FR_TO_FA,RECALL,PREFERRED,False,174,15,7,4,4.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
d80fcea2-21e1-592b-abb5-e93e9c3f6c57,aece8fe7-c303-4257-a531-a3d6e0f242de,25,LA SITUATION dans l’ESPACE et le TEMPS (3),CAT08,SUB21,eb413534-d902-573b-860e-7f0e219c7e51,FA_TO_FR,APPLICATION,ALLOWED,False,174,7,3,2,4.0,0.55,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
2f45be3d-b337-50c5-883a-947d33d4dc47,aece8fe7-c303-4257-a531-a3d6e0f242de,25,LA SITUATION dans l’ESPACE et le TEMPS (3),CAT08,SUB21,5bf2c002-80ba-5784-bcec-9f852d0e3b91,DIALOGUE_COMPLETE,APPLICATION,ALLOWED,False,174,14,7,3,8.0,0.55,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
39d2f447-805e-5748-bf0a-0ee3d964a2b7,aece8fe7-c303-4257-a531-a3d6e0f242de,25,LA SITUATION dans l’ESPACE et le TEMPS (3),CAT08,SUB21,45b6af11-30d8-5189-89b9-210478143d49,REGISTER_CHOICE,DISCRIMINATION,NOT_SUITABLE,False,174,0,0,0,3.0,0.0,ZERO_NOT_SUITABLE,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
d521dd4e-2a65-5145-a66c-ade718703e9b,aece8fe7-c303-4257-a531-a3d6e0f242de,25,LA SITUATION dans l’ESPACE et le TEMPS (3),CAT08,SUB21,fce34dfe-f5ca-5be6-8d2b-254d546e745a,CONTRAST_RULES,DISCRIMINATION,PREFERRED,False,174,21,10,5,9.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
6f570eea-7933-5d9f-a9dc-81e3de91d06d,6ad0bf53-cab8-4037-8548-6e73441d1620,26,"LES VERBES en « -IR », « -OIR » et « -RE » au PRÉSENT",CAT01,SUB02,e9f1df52-d4b8-5e27-a3fb-c7301f53be50,CLOZE_SINGLE,RECALL,PREFERRED,False,264,29,14,7,10.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
fcc16681-ff21-5b69-87b1-88726764255f,6ad0bf53-cab8-4037-8548-6e73441d1620,26,"LES VERBES en « -IR », « -OIR » et « -RE » au PRÉSENT",CAT01,SUB02,32374c7b-9284-562f-8bcd-c3bbcad6728f,CLOZE_CONTEXT,APPLICATION,ALLOWED,False,264,51,25,13,11.0,0.55,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
ef146a8d-9ff2-56ed-8014-d928d6630788,6ad0bf53-cab8-4037-8548-6e73441d1620,26,"LES VERBES en « -IR », « -OIR » et « -RE » au PRÉSENT",CAT01,SUB02,21ebada3-ac9a-519a-a0b1-58a57ba7e9c9,CORRECT_SENTENCE,DISCRIMINATION,ALLOWED,False,264,17,8,4,9.0,0.55,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
09908410-9a3d-5bd9-b5be-02b99cd54e9e,6ad0bf53-cab8-4037-8548-6e73441d1620,26,"LES VERBES en « -IR », « -OIR » et « -RE » au PRÉSENT",CAT01,SUB02,a2fbc3d0-466a-5e81-bfdd-376ec6796aae,INCORRECT_SENTENCE,DISCRIMINATION,PREFERRED,False,264,24,12,6,7.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
6ea0e428-bc7d-55b4-8871-6b404ba2a429,6ad0bf53-cab8-4037-8548-6e73441d1620,26,"LES VERBES en « -IR », « -OIR » et « -RE » au PRÉSENT",CAT01,SUB02,646c0bc6-2722-50af-b7c9-ae0657805553,ERROR_LOCATION,DISCRIMINATION,PREFERRED,False,264,18,9,4,5.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
4314a0c5-b445-5198-9ce7-b7ca80c24696,6ad0bf53-cab8-4037-8548-6e73441d1620,26,"LES VERBES en « -IR », « -OIR » et « -RE » au PRÉSENT",CAT01,SUB02,bd178d4e-0325-51b4-9c06-8040893e4437,CONJUGATION,RECALL,PREFERRED,False,264,18,9,4,6.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
566a3144-46db-5921-8040-2e1481cee1a7,6ad0bf53-cab8-4037-8548-6e73441d1620,26,"LES VERBES en « -IR », « -OIR » et « -RE » au PRÉSENT",CAT01,SUB02,8fb82828-73d5-573a-8ccd-7d165372beab,TENSE_CHOICE,APPLICATION,NOT_SUITABLE,False,264,0,0,0,6.0,0.0,ZERO_NOT_SUITABLE,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
c93d4406-8f31-5b49-81ac-8dd5fade1dc0,6ad0bf53-cab8-4037-8548-6e73441d1620,26,"LES VERBES en « -IR », « -OIR » et « -RE » au PRÉSENT",CAT01,SUB02,b6e57a62-931c-5b3f-8aff-dafe096d5d65,PRONOUN_CHOICE,APPLICATION,NOT_SUITABLE,False,264,0,0,0,5.0,0.0,ZERO_NOT_SUITABLE,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
dc59e8bd-fc2f-58b5-a0d7-8118afd01d5c,6ad0bf53-cab8-4037-8548-6e73441d1620,26,"LES VERBES en « -IR », « -OIR » et « -RE » au PRÉSENT",CAT01,SUB02,080bebd0-8e3d-51e9-ad82-13c256bc513a,PREPOSITION_CHOICE,APPLICATION,NOT_SUITABLE,False,264,0,0,0,5.0,0.0,ZERO_NOT_SUITABLE,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
8d7eebff-786e-5811-a02d-2aec934f1843,6ad0bf53-cab8-4037-8548-6e73441d1620,26,"LES VERBES en « -IR », « -OIR » et « -RE » au PRÉSENT",CAT01,SUB02,e7c92ba5-b1c8-5672-b377-08c7a1641350,REWRITE_EQUIV,DISCRIMINATION,ALLOWED,False,264,15,8,4,8.0,0.55,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
4777f2c0-b0ff-5573-9484-c36706abf35b,6ad0bf53-cab8-4037-8548-6e73441d1620,26,"LES VERBES en « -IR », « -OIR » et « -RE » au PRÉSENT",CAT01,SUB02,d925f39a-26df-5760-8581-4e1577d0afb3,FR_TO_FA,RECALL,ALLOWED,False,264,6,3,2,4.0,0.55,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
ef5229fb-7851-5e5c-ba83-b8ce8a792ab2,6ad0bf53-cab8-4037-8548-6e73441d1620,26,"LES VERBES en « -IR », « -OIR » et « -RE » au PRÉSENT",CAT01,SUB02,eb413534-d902-573b-860e-7f0e219c7e51,FA_TO_FR,APPLICATION,ALLOWED,False,264,18,9,5,4.0,0.55,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
d4421ac1-86f1-5ef2-936c-4de5ed00f64f,6ad0bf53-cab8-4037-8548-6e73441d1620,26,"LES VERBES en « -IR », « -OIR » et « -RE » au PRÉSENT",CAT01,SUB02,5bf2c002-80ba-5784-bcec-9f852d0e3b91,DIALOGUE_COMPLETE,APPLICATION,ALLOWED,False,264,37,19,9,8.0,0.55,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
069b5046-047a-5b4c-a6e7-81cda465470c,6ad0bf53-cab8-4037-8548-6e73441d1620,26,"LES VERBES en « -IR », « -OIR » et « -RE » au PRÉSENT",CAT01,SUB02,45b6af11-30d8-5189-89b9-210478143d49,REGISTER_CHOICE,DISCRIMINATION,NOT_SUITABLE,False,264,0,0,0,3.0,0.0,ZERO_NOT_SUITABLE,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
e8d86437-1148-56fa-956f-47d445409abb,6ad0bf53-cab8-4037-8548-6e73441d1620,26,"LES VERBES en « -IR », « -OIR » et « -RE » au PRÉSENT",CAT01,SUB02,fce34dfe-f5ca-5be6-8d2b-254d546e745a,CONTRAST_RULES,DISCRIMINATION,PREFERRED,False,264,31,16,8,9.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
1bcdcc75-fc6f-5729-9908-3ae0ec1a3754,e5bfdde7-6889-4829-ad65-06a572af5f97,27,LES VERBES PRONOMINAUX,CAT01,SUB03,e9f1df52-d4b8-5e27-a3fb-c7301f53be50,CLOZE_SINGLE,RECALL,PREFERRED,False,215,24,13,7,10.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
5af9a8f6-c66c-5682-a134-56b07a543534,e5bfdde7-6889-4829-ad65-06a572af5f97,27,LES VERBES PRONOMINAUX,CAT01,SUB03,32374c7b-9284-562f-8bcd-c3bbcad6728f,CLOZE_CONTEXT,APPLICATION,PREFERRED,False,215,36,18,9,11.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
d9c419b7-e75a-5989-9ce8-b222edbb1d7d,e5bfdde7-6889-4829-ad65-06a572af5f97,27,LES VERBES PRONOMINAUX,CAT01,SUB03,21ebada3-ac9a-519a-a0b1-58a57ba7e9c9,CORRECT_SENTENCE,DISCRIMINATION,PREFERRED,False,215,21,10,5,9.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
b2ec10f8-9af1-5936-bc85-97fce772979b,e5bfdde7-6889-4829-ad65-06a572af5f97,27,LES VERBES PRONOMINAUX,CAT01,SUB03,a2fbc3d0-466a-5e81-bfdd-376ec6796aae,INCORRECT_SENTENCE,DISCRIMINATION,PREFERRED,False,215,16,8,4,7.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
3a763cc7-6813-5a09-adf4-e0c26010edc3,e5bfdde7-6889-4829-ad65-06a572af5f97,27,LES VERBES PRONOMINAUX,CAT01,SUB03,646c0bc6-2722-50af-b7c9-ae0657805553,ERROR_LOCATION,DISCRIMINATION,PREFERRED,False,215,11,6,3,5.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
5684a91c-5878-5cc2-8298-ace0dd607180,e5bfdde7-6889-4829-ad65-06a572af5f97,27,LES VERBES PRONOMINAUX,CAT01,SUB03,bd178d4e-0325-51b4-9c06-8040893e4437,CONJUGATION,RECALL,NOT_SUITABLE,False,215,0,0,0,6.0,0.0,ZERO_NOT_SUITABLE,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
a1469abb-9661-52d7-b545-d3691fb3692d,e5bfdde7-6889-4829-ad65-06a572af5f97,27,LES VERBES PRONOMINAUX,CAT01,SUB03,8fb82828-73d5-573a-8ccd-7d165372beab,TENSE_CHOICE,APPLICATION,NOT_SUITABLE,False,215,0,0,0,6.0,0.0,ZERO_NOT_SUITABLE,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
9f57e5d1-15f8-5068-a751-b27aee59106e,e5bfdde7-6889-4829-ad65-06a572af5f97,27,LES VERBES PRONOMINAUX,CAT01,SUB03,b6e57a62-931c-5b3f-8aff-dafe096d5d65,PRONOUN_CHOICE,APPLICATION,PREFERRED,False,215,17,8,4,5.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
4def3c5c-9278-52ac-ad5f-e8739a9717f9,e5bfdde7-6889-4829-ad65-06a572af5f97,27,LES VERBES PRONOMINAUX,CAT01,SUB03,080bebd0-8e3d-51e9-ad82-13c256bc513a,PREPOSITION_CHOICE,APPLICATION,NOT_SUITABLE,False,215,0,0,0,5.0,0.0,ZERO_NOT_SUITABLE,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
8e24403f-af34-59ab-9d34-abdf0ad6e080,e5bfdde7-6889-4829-ad65-06a572af5f97,27,LES VERBES PRONOMINAUX,CAT01,SUB03,e7c92ba5-b1c8-5672-b377-08c7a1641350,REWRITE_EQUIV,DISCRIMINATION,PREFERRED,False,215,18,9,4,8.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
8d03d9dc-fab9-58a6-a755-28e6314aeb97,e5bfdde7-6889-4829-ad65-06a572af5f97,27,LES VERBES PRONOMINAUX,CAT01,SUB03,d925f39a-26df-5760-8581-4e1577d0afb3,FR_TO_FA,RECALL,PREFERRED,False,215,19,9,4,4.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
5ae889ee-ec15-59dd-a0f9-58fbeb9a409f,e5bfdde7-6889-4829-ad65-06a572af5f97,27,LES VERBES PRONOMINAUX,CAT01,SUB03,eb413534-d902-573b-860e-7f0e219c7e51,FA_TO_FR,APPLICATION,ALLOWED,False,215,7,4,2,4.0,0.55,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
9890c6a2-b8d4-5361-8ab1-1e8524a3e678,e5bfdde7-6889-4829-ad65-06a572af5f97,27,LES VERBES PRONOMINAUX,CAT01,SUB03,5bf2c002-80ba-5784-bcec-9f852d0e3b91,DIALOGUE_COMPLETE,APPLICATION,PREFERRED,False,215,26,13,7,8.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
cce87fb0-0182-571c-b6c6-72a65894980c,e5bfdde7-6889-4829-ad65-06a572af5f97,27,LES VERBES PRONOMINAUX,CAT01,SUB03,45b6af11-30d8-5189-89b9-210478143d49,REGISTER_CHOICE,DISCRIMINATION,NOT_SUITABLE,False,215,0,0,0,3.0,0.0,ZERO_NOT_SUITABLE,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
36f2b8c3-c589-5046-8971-5f5891d49247,e5bfdde7-6889-4829-ad65-06a572af5f97,27,LES VERBES PRONOMINAUX,CAT01,SUB03,fce34dfe-f5ca-5be6-8d2b-254d546e745a,CONTRAST_RULES,DISCRIMINATION,PREFERRED,False,215,20,10,5,9.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
a3c2e156-2e75-5212-a73e-dddc894b8449,2ad099b6-e9f4-4b96-8883-d88977fc94b4,28,LES PRONOMS COMPLÉMENTS,CAT04,SUB08,e9f1df52-d4b8-5e27-a3fb-c7301f53be50,CLOZE_SINGLE,RECALL,PREFERRED,False,243,27,14,7,10.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
396c68f3-8b10-544f-b054-1f76ac9bc139,2ad099b6-e9f4-4b96-8883-d88977fc94b4,28,LES PRONOMS COMPLÉMENTS,CAT04,SUB08,32374c7b-9284-562f-8bcd-c3bbcad6728f,CLOZE_CONTEXT,APPLICATION,PREFERRED,False,243,41,21,10,11.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
