compatibility_id,lesson_id,lesson_no,lesson_title_fr,subtopic_id,subtopic_code,subtopic_title_fr,question_type_id,question_type_code,cognitive_level,compatibility_status,allocation_factor,rationale_fa,conditional_guardrail_required,source_ref,compatibility_version,recovery_version
1dd054b7-d479-5d24-b717-f8fd2e33809e,eb643021-d5f2-4093-8fd2-835a2199ef3f,1,LE VERBE « ÊTRE »,cfdb9cd8-73ac-48d3-8b53-3434fe851607,L01-S01,Être au dialogue de base,e9f1df52-d4b8-5e27-a3fb-c7301f53be50,CLOZE_SINGLE,RECALL,PREFERRED,1.0,یک slot بسته با پاسخ یکتا برای این قاعده قابل طراحی است.,False,Lesson 1; printed p. 8,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
afe363bc-c6d2-5da6-acb4-0c66d467ce07,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,6651a116-8f31-4777-ae80-853d12ed626c,L30-S01,Formation de l’impératif,8fb82828-73d5-573a-8ccd-7d165372beab,TENSE_CHOICE,APPLICATION,NOT_SUITABLE,0.0,انتخاب زمان محور آموزشی این زیرموضوع نیست.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
078f5f97-a17b-59d2-b869-09bbae260a38,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,6651a116-8f31-4777-ae80-853d12ed626c,L30-S01,Formation de l’impératif,b6e57a62-931c-5b3f-8aff-dafe096d5d65,PRONOUN_CHOICE,APPLICATION,NOT_SUITABLE,0.0,ضمیر جزء هدف این زیرموضوع نیست.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
1af89fc2-0e5a-5e19-b135-c6eba219e491,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,6651a116-8f31-4777-ae80-853d12ed626c,L30-S01,Formation de l’impératif,080bebd0-8e3d-51e9-ad82-13c256bc513a,PREPOSITION_CHOICE,APPLICATION,NOT_SUITABLE,0.0,انتخاب حرف اضافه جزء construct اصلی این زیرموضوع نیست.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
0dbedd26-a256-580c-8ab4-7c4a0ee00b97,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,6651a116-8f31-4777-ae80-853d12ed626c,L30-S01,Formation de l’impératif,e7c92ba5-b1c8-5672-b377-08c7a1641350,REWRITE_EQUIV,DISCRIMINATION,PREFERRED,1.0,با کنترل معنا و ساختار می‌توان بازنویسی بسته طراحی کرد.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
06511ddc-2caa-53ee-8c83-60ab1ddfc0d3,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,6651a116-8f31-4777-ae80-853d12ed626c,L30-S01,Formation de l’impératif,d925f39a-26df-5760-8581-4e1577d0afb3,FR_TO_FA,RECALL,PREFERRED,1.0,تنها با context کافی و یک معنای هدف یکتا.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
ecbd4719-d674-517a-a8e6-01cb09b01d59,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,6651a116-8f31-4777-ae80-853d12ed626c,L30-S01,Formation de l’impératif,eb413534-d902-573b-860e-7f0e219c7e51,FA_TO_FR,APPLICATION,CONDITIONAL,0.25,فقط اگر stem پاسخ را به یک ساختار یکتا محدود کند؛ ترجمه باز ممنوع است.,True,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
c1b253a6-96e6-5d47-a3bf-3c9239b21c24,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,6651a116-8f31-4777-ae80-853d12ed626c,L30-S01,Formation de l’impératif,5bf2c002-80ba-5784-bcec-9f852d0e3b91,DIALOGUE_COMPLETE,APPLICATION,PREFERRED,1.0,قاعده در مکالمه کوتاه و context بسته قابل سنجش است.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
89e1976e-bde6-5e38-a4e0-589ae0525c3b,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,6651a116-8f31-4777-ae80-853d12ed626c,L30-S01,Formation de l’impératif,45b6af11-30d8-5189-89b9-210478143d49,REGISTER_CHOICE,DISCRIMINATION,PREFERRED,1.0,شاهد صریح register/politeness در داده زیرموضوع وجود دارد.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
ff5acf0f-bac8-5b13-a7ce-e444c11ac8c3,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,6651a116-8f31-4777-ae80-853d12ed626c,L30-S01,Formation de l’impératif,fce34dfe-f5ca-5be6-8d2b-254d546e745a,CONTRAST_RULES,DISCRIMINATION,PREFERRED,1.0,قاعده یا همسایه‌های نزدیک آن امکان contrast آموزشی معتبر دارند.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
f7c90187-fc6b-5e2d-bc2a-2210611723e5,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,13708ed1-36f7-4f05-aebd-f0f7bce36c00,L30-S02,Impératif des verbes en -er et « aller »,e9f1df52-d4b8-5e27-a3fb-c7301f53be50,CLOZE_SINGLE,RECALL,ALLOWED,0.55,یک slot بسته با پاسخ یکتا برای این قاعده قابل طراحی است.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
44ebfbbc-36e7-51ba-b9db-5d0e35f1941b,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,13708ed1-36f7-4f05-aebd-f0f7bce36c00,L30-S02,Impératif des verbes en -er et « aller »,32374c7b-9284-562f-8bcd-c3bbcad6728f,CLOZE_CONTEXT,APPLICATION,PREFERRED,1.0,context کوتاه می‌تواند شرط انتخاب را روشن و پاسخ را یکتا کند.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
adb6f43a-086a-56c9-871b-438a2f846b6d,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,13708ed1-36f7-4f05-aebd-f0f7bce36c00,L30-S02,Impératif des verbes en -er et « aller »,21ebada3-ac9a-519a-a0b1-58a57ba7e9c9,CORRECT_SENTENCE,DISCRIMINATION,PREFERRED,1.0,سه خطای هدف موازی و یک جمله معتبر قابل ساخت است.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
6a30aa91-2f42-542e-b0ce-d023363eb795,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,13708ed1-36f7-4f05-aebd-f0f7bce36c00,L30-S02,Impératif des verbes en -er et « aller »,a2fbc3d0-466a-5e81-bfdd-376ec6796aae,INCORRECT_SENTENCE,DISCRIMINATION,ALLOWED,0.55,یک خطای منفرد و سه جمله صحیح قابل کنترل است.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
219464d3-82e5-5b14-9700-50fd1d1ed370,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,13708ed1-36f7-4f05-aebd-f0f7bce36c00,L30-S02,Impératif des verbes en -er et « aller »,646c0bc6-2722-50af-b7c9-ae0657805553,ERROR_LOCATION,DISCRIMINATION,ALLOWED,0.55,خطا/نقض قاعده در یک span قابل محلی‌سازی است.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
ec6c7c0b-4f1c-5e6c-abaa-1dcf9b4debba,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,13708ed1-36f7-4f05-aebd-f0f7bce36c00,L30-S02,Impératif des verbes en -er et « aller »,bd178d4e-0325-51b4-9c06-8040893e4437,CONJUGATION,RECALL,ALLOWED,0.55,صورت فعل/ریشه/پایانه هدف مستقیم است.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
5fad5218-77f9-58ce-bbe5-9a846e9a6d98,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,13708ed1-36f7-4f05-aebd-f0f7bce36c00,L30-S02,Impératif des verbes en -er et « aller »,8fb82828-73d5-573a-8ccd-7d165372beab,TENSE_CHOICE,APPLICATION,NOT_SUITABLE,0.0,انتخاب زمان محور آموزشی این زیرموضوع نیست.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
5a07f53f-aec4-5d2e-9dda-e16a3b0057c6,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,13708ed1-36f7-4f05-aebd-f0f7bce36c00,L30-S02,Impératif des verbes en -er et « aller »,b6e57a62-931c-5b3f-8aff-dafe096d5d65,PRONOUN_CHOICE,APPLICATION,NOT_SUITABLE,0.0,ضمیر جزء هدف این زیرموضوع نیست.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
bd875b0f-7eb7-5860-aff9-4f77f5738314,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,13708ed1-36f7-4f05-aebd-f0f7bce36c00,L30-S02,Impératif des verbes en -er et « aller »,080bebd0-8e3d-51e9-ad82-13c256bc513a,PREPOSITION_CHOICE,APPLICATION,NOT_SUITABLE,0.0,انتخاب حرف اضافه جزء construct اصلی این زیرموضوع نیست.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
d6519ef7-7364-5c18-ac5c-8a7b2fd4eac1,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,13708ed1-36f7-4f05-aebd-f0f7bce36c00,L30-S02,Impératif des verbes en -er et « aller »,e7c92ba5-b1c8-5672-b377-08c7a1641350,REWRITE_EQUIV,DISCRIMINATION,PREFERRED,1.0,با کنترل معنا و ساختار می‌توان بازنویسی بسته طراحی کرد.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
d65b2cb4-849a-56cb-b5f0-4fafff5396a9,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,13708ed1-36f7-4f05-aebd-f0f7bce36c00,L30-S02,Impératif des verbes en -er et « aller »,d925f39a-26df-5760-8581-4e1577d0afb3,FR_TO_FA,RECALL,PREFERRED,1.0,تنها با context کافی و یک معنای هدف یکتا.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
811fc1ea-64f1-5daa-8be0-2dc5dc3c7648,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,13708ed1-36f7-4f05-aebd-f0f7bce36c00,L30-S02,Impératif des verbes en -er et « aller »,eb413534-d902-573b-860e-7f0e219c7e51,FA_TO_FR,APPLICATION,CONDITIONAL,0.25,فقط اگر stem پاسخ را به یک ساختار یکتا محدود کند؛ ترجمه باز ممنوع است.,True,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
ec5e5597-feb0-5576-aa6c-9ecd9a8e477a,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,13708ed1-36f7-4f05-aebd-f0f7bce36c00,L30-S02,Impératif des verbes en -er et « aller »,5bf2c002-80ba-5784-bcec-9f852d0e3b91,DIALOGUE_COMPLETE,APPLICATION,PREFERRED,1.0,قاعده در مکالمه کوتاه و context بسته قابل سنجش است.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
3f45c0d9-fce2-5b71-8deb-590a62cb7944,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,13708ed1-36f7-4f05-aebd-f0f7bce36c00,L30-S02,Impératif des verbes en -er et « aller »,45b6af11-30d8-5189-89b9-210478143d49,REGISTER_CHOICE,DISCRIMINATION,PREFERRED,1.0,شاهد صریح register/politeness در داده زیرموضوع وجود دارد.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
18189103-942f-592d-a790-ad6539c232fa,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,13708ed1-36f7-4f05-aebd-f0f7bce36c00,L30-S02,Impératif des verbes en -er et « aller »,fce34dfe-f5ca-5be6-8d2b-254d546e745a,CONTRAST_RULES,DISCRIMINATION,PREFERRED,1.0,قاعده یا همسایه‌های نزدیک آن امکان contrast آموزشی معتبر دارند.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
172d94cd-41af-5b64-b7a6-8af03e1cc963,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,0a4275e3-5726-48f8-b104-71f8f278da59,L30-S03,Impératifs irréguliers,e9f1df52-d4b8-5e27-a3fb-c7301f53be50,CLOZE_SINGLE,RECALL,PREFERRED,1.0,یک slot بسته با پاسخ یکتا برای این قاعده قابل طراحی است.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
4e558267-a022-5b28-aa7f-68c9afc001ec,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,0a4275e3-5726-48f8-b104-71f8f278da59,L30-S03,Impératifs irréguliers,32374c7b-9284-562f-8bcd-c3bbcad6728f,CLOZE_CONTEXT,APPLICATION,ALLOWED,0.55,context کوتاه می‌تواند شرط انتخاب را روشن و پاسخ را یکتا کند.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
805b4052-9851-5dfc-90b4-f99f18e42c64,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,0a4275e3-5726-48f8-b104-71f8f278da59,L30-S03,Impératifs irréguliers,21ebada3-ac9a-519a-a0b1-58a57ba7e9c9,CORRECT_SENTENCE,DISCRIMINATION,ALLOWED,0.55,سه خطای هدف موازی و یک جمله معتبر قابل ساخت است.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
7bb0477b-e218-5420-a485-519c4c7bd2a5,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,0a4275e3-5726-48f8-b104-71f8f278da59,L30-S03,Impératifs irréguliers,a2fbc3d0-466a-5e81-bfdd-376ec6796aae,INCORRECT_SENTENCE,DISCRIMINATION,PREFERRED,1.0,یک خطای منفرد و سه جمله صحیح قابل کنترل است.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
40c7fd41-8a33-580d-a479-3780b6d8106a,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,0a4275e3-5726-48f8-b104-71f8f278da59,L30-S03,Impératifs irréguliers,646c0bc6-2722-50af-b7c9-ae0657805553,ERROR_LOCATION,DISCRIMINATION,PREFERRED,1.0,خطا/نقض قاعده در یک span قابل محلی‌سازی است.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
03f39951-25ed-5e14-aca2-5062753c2709,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,0a4275e3-5726-48f8-b104-71f8f278da59,L30-S03,Impératifs irréguliers,bd178d4e-0325-51b4-9c06-8040893e4437,CONJUGATION,RECALL,PREFERRED,1.0,صورت فعل/ریشه/پایانه هدف مستقیم است.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
9c2a9afc-2e6f-58f2-8ea7-5e1f01b1cad0,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,0a4275e3-5726-48f8-b104-71f8f278da59,L30-S03,Impératifs irréguliers,8fb82828-73d5-573a-8ccd-7d165372beab,TENSE_CHOICE,APPLICATION,NOT_SUITABLE,0.0,انتخاب زمان محور آموزشی این زیرموضوع نیست.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
c87d2567-1609-5006-b9e5-393ccc477b21,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,0a4275e3-5726-48f8-b104-71f8f278da59,L30-S03,Impératifs irréguliers,b6e57a62-931c-5b3f-8aff-dafe096d5d65,PRONOUN_CHOICE,APPLICATION,NOT_SUITABLE,0.0,ضمیر جزء هدف این زیرموضوع نیست.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
0bd733da-70eb-5b83-affc-740ec7acb798,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,0a4275e3-5726-48f8-b104-71f8f278da59,L30-S03,Impératifs irréguliers,080bebd0-8e3d-51e9-ad82-13c256bc513a,PREPOSITION_CHOICE,APPLICATION,NOT_SUITABLE,0.0,انتخاب حرف اضافه جزء construct اصلی این زیرموضوع نیست.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
d52f199c-b89b-56c7-9fb0-49e392945fbf,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,0a4275e3-5726-48f8-b104-71f8f278da59,L30-S03,Impératifs irréguliers,e7c92ba5-b1c8-5672-b377-08c7a1641350,REWRITE_EQUIV,DISCRIMINATION,ALLOWED,0.55,با کنترل معنا و ساختار می‌توان بازنویسی بسته طراحی کرد.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
5bed51e9-87b1-5909-b5bd-05f4128aeaf3,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,0a4275e3-5726-48f8-b104-71f8f278da59,L30-S03,Impératifs irréguliers,d925f39a-26df-5760-8581-4e1577d0afb3,FR_TO_FA,RECALL,ALLOWED,0.55,تنها با context کافی و یک معنای هدف یکتا.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
340a190f-7976-5fc2-adce-5e466cf1af1c,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,0a4275e3-5726-48f8-b104-71f8f278da59,L30-S03,Impératifs irréguliers,eb413534-d902-573b-860e-7f0e219c7e51,FA_TO_FR,APPLICATION,ALLOWED,0.55,ترجمه بسته با construct صریح قابل طراحی است.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
89344af0-5fff-5890-8347-5523c32d3576,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,0a4275e3-5726-48f8-b104-71f8f278da59,L30-S03,Impératifs irréguliers,5bf2c002-80ba-5784-bcec-9f852d0e3b91,DIALOGUE_COMPLETE,APPLICATION,CONDITIONAL,0.25,فقط اگر context مکالمه واقعاً برای قاعده ارزش آموزشی اضافه کند.,True,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
62b51ff6-dae6-5fd5-a8a2-7cd214c80aa0,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,0a4275e3-5726-48f8-b104-71f8f278da59,L30-S03,Impératifs irréguliers,45b6af11-30d8-5189-89b9-210478143d49,REGISTER_CHOICE,DISCRIMINATION,NOT_SUITABLE,0.0,بدون شاهد صریح register نباید سطح رسمی/محاوره‌ای مصنوعی تحمیل شود.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
60b04a2e-8424-5567-888f-ab661ed0aee5,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,0a4275e3-5726-48f8-b104-71f8f278da59,L30-S03,Impératifs irréguliers,fce34dfe-f5ca-5be6-8d2b-254d546e745a,CONTRAST_RULES,DISCRIMINATION,ALLOWED,0.55,قاعده یا همسایه‌های نزدیک آن امکان contrast آموزشی معتبر دارند.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
7660387f-5763-5038-abbd-c072664d0f73,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,d91a28e5-86a9-4f5f-b20c-96201c02e8a6,L30-S04,Place des pronoms à l’impératif affirmatif,e9f1df52-d4b8-5e27-a3fb-c7301f53be50,CLOZE_SINGLE,RECALL,ALLOWED,0.55,یک slot بسته با پاسخ یکتا برای این قاعده قابل طراحی است.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
944d15d8-da3d-5033-acd2-714c7f0c135a,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,d91a28e5-86a9-4f5f-b20c-96201c02e8a6,L30-S04,Place des pronoms à l’impératif affirmatif,32374c7b-9284-562f-8bcd-c3bbcad6728f,CLOZE_CONTEXT,APPLICATION,PREFERRED,1.0,context کوتاه می‌تواند شرط انتخاب را روشن و پاسخ را یکتا کند.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
5c39ecc9-b3da-590a-9413-568d3b49291f,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,d91a28e5-86a9-4f5f-b20c-96201c02e8a6,L30-S04,Place des pronoms à l’impératif affirmatif,21ebada3-ac9a-519a-a0b1-58a57ba7e9c9,CORRECT_SENTENCE,DISCRIMINATION,PREFERRED,1.0,سه خطای هدف موازی و یک جمله معتبر قابل ساخت است.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
acae5bc1-fc13-5d88-b480-51373bd369b0,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,d91a28e5-86a9-4f5f-b20c-96201c02e8a6,L30-S04,Place des pronoms à l’impératif affirmatif,a2fbc3d0-466a-5e81-bfdd-376ec6796aae,INCORRECT_SENTENCE,DISCRIMINATION,ALLOWED,0.55,یک خطای منفرد و سه جمله صحیح قابل کنترل است.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
d7cb4131-1617-5934-b1b3-a10593991172,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,d91a28e5-86a9-4f5f-b20c-96201c02e8a6,L30-S04,Place des pronoms à l’impératif affirmatif,646c0bc6-2722-50af-b7c9-ae0657805553,ERROR_LOCATION,DISCRIMINATION,ALLOWED,0.55,خطا/نقض قاعده در یک span قابل محلی‌سازی است.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
5952ddab-6086-5e0d-ab0f-85e97b8f6785,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,d91a28e5-86a9-4f5f-b20c-96201c02e8a6,L30-S04,Place des pronoms à l’impératif affirmatif,bd178d4e-0325-51b4-9c06-8040893e4437,CONJUGATION,RECALL,ALLOWED,0.55,صورت فعل/ریشه/پایانه هدف مستقیم است.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
0b36fd11-3894-594a-bb50-309fd41d9c76,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,d91a28e5-86a9-4f5f-b20c-96201c02e8a6,L30-S04,Place des pronoms à l’impératif affirmatif,8fb82828-73d5-573a-8ccd-7d165372beab,TENSE_CHOICE,APPLICATION,NOT_SUITABLE,0.0,انتخاب زمان محور آموزشی این زیرموضوع نیست.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
28457f40-bec6-5283-be22-b7aabf3a0620,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,d91a28e5-86a9-4f5f-b20c-96201c02e8a6,L30-S04,Place des pronoms à l’impératif affirmatif,b6e57a62-931c-5b3f-8aff-dafe096d5d65,PRONOUN_CHOICE,APPLICATION,NOT_SUITABLE,0.0,ضمیر جزء هدف این زیرموضوع نیست.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
9792efde-6187-5681-b6bc-ba91eb94384a,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,d91a28e5-86a9-4f5f-b20c-96201c02e8a6,L30-S04,Place des pronoms à l’impératif affirmatif,080bebd0-8e3d-51e9-ad82-13c256bc513a,PREPOSITION_CHOICE,APPLICATION,NOT_SUITABLE,0.0,انتخاب حرف اضافه جزء construct اصلی این زیرموضوع نیست.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
653706b5-d890-5965-8165-b90ad7e65db5,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,d91a28e5-86a9-4f5f-b20c-96201c02e8a6,L30-S04,Place des pronoms à l’impératif affirmatif,e7c92ba5-b1c8-5672-b377-08c7a1641350,REWRITE_EQUIV,DISCRIMINATION,PREFERRED,1.0,با کنترل معنا و ساختار می‌توان بازنویسی بسته طراحی کرد.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
9b944368-fd7a-55dd-9fc5-0a25fc642085,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,d91a28e5-86a9-4f5f-b20c-96201c02e8a6,L30-S04,Place des pronoms à l’impératif affirmatif,d925f39a-26df-5760-8581-4e1577d0afb3,FR_TO_FA,RECALL,PREFERRED,1.0,تنها با context کافی و یک معنای هدف یکتا.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
8443f9b6-b5e9-5922-a501-40de0a0546cc,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,d91a28e5-86a9-4f5f-b20c-96201c02e8a6,L30-S04,Place des pronoms à l’impératif affirmatif,eb413534-d902-573b-860e-7f0e219c7e51,FA_TO_FR,APPLICATION,CONDITIONAL,0.25,فقط اگر stem پاسخ را به یک ساختار یکتا محدود کند؛ ترجمه باز ممنوع است.,True,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
69d1b760-f935-5174-98eb-30338bb668d6,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,d91a28e5-86a9-4f5f-b20c-96201c02e8a6,L30-S04,Place des pronoms à l’impératif affirmatif,5bf2c002-80ba-5784-bcec-9f852d0e3b91,DIALOGUE_COMPLETE,APPLICATION,PREFERRED,1.0,قاعده در مکالمه کوتاه و context بسته قابل سنجش است.,False,Lesson 30; printed p. 134,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
