misconception_id,subtopic_code,misconception_family,id_origin,recovery_version
965b6436-deec-50ed-b91a-8521d0d21880,L22-S03,OVERGENERALIZATION,HISTORICAL_ID_PRESERVED_FROM_PRIOR_ARTIFACT,question-authoring-recovery-v1.0.0
77a2316f-6474-5f01-abdf-279165b5eaaa,L22-S03,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
cb748c37-16aa-58fa-bdc7-744adaf2a473,L22-S03,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
5a65d543-12ad-5061-acf1-57f4a5f35499,L22-S04,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
a6e9d41b-3f68-5052-9a77-86957c0814ef,L22-S04,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
14268f87-9804-59b2-a4eb-eaf53e5125cf,L22-S04,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
dde59da2-7b9e-5eab-8c5a-ddb3983c9332,L22-S05,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
4e56d99a-3c1b-574e-9004-87251440243b,L22-S05,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
edc882e9-bf72-5684-917a-1500b87f57ff,L22-S05,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
4dca28a4-c3a9-597d-9541-b6238df93a6b,L22-S05,EXCEPTION_NEGLECT,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
1fff3adc-c15a-54f6-b9fe-103459bbef13,L23-S01,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
da40702d-039f-58cd-a390-b28eb4b07b71,L23-S01,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
24c3de78-3246-5e13-b69d-63c07c38955e,L23-S01,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
d6140c5c-8990-5d4f-b69d-77f76fd1676b,L23-S02,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
5112274f-96f3-5d58-9b80-65aa8c7f75be,L23-S02,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
faee2ff0-e605-5681-8142-adac8964db76,L23-S02,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
c9457829-3ab4-5198-a6ed-f42dd4cab211,L23-S03,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
92e703d4-16a7-5958-af32-1d3ff82396fc,L23-S03,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
4b4987ec-41c2-5d4f-ba9a-d5cc08278686,L23-S03,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
92e9318e-34ec-5ab3-95e8-1557c461d26a,L23-S03,EXCEPTION_NEGLECT,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
dc559f43-245a-5437-93a8-d873cf96fcb5,L24-S01,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
fdbae9e1-8738-5c90-8ece-eadb670de7e7,L24-S01,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
80f7d338-6399-5d9c-aa37-44b1eb37c869,L24-S01,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
1b3e9d59-0b9f-5a8f-9309-daf8c224a3eb,L24-S02,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
1e61a610-bc66-555b-9e1c-1a198278c795,L24-S02,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
b82b6cd0-d05b-577c-b566-2318e46262a4,L24-S02,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
c47fdae3-0f36-57da-b155-e11731434586,L24-S03,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
dda357ba-8221-5524-9952-ff8264c96e18,L24-S03,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
94bc5d72-775c-5d1d-948e-e06b8cab62e6,L24-S03,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
08645d4e-e3e0-55e8-8d77-756596c6b438,L24-S04,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
3932b123-5c87-5e5b-9def-4b6f743f9cad,L24-S04,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
83cfcf29-90a0-51f8-b1e3-f28705acdc80,L24-S04,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
f2e5f7be-db9c-516f-9971-7e6f38d386fd,L25-S01,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
9a384ec0-a81e-50d7-9c2b-955fc95064ba,L25-S01,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
888371a5-0738-5f56-8f11-06b3a11b5ad9,L25-S01,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
ede3b43f-2cf4-5031-9829-a3fdb0e45ae0,L25-S02,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
cfa29221-42c2-507f-b1ac-0c32214f9d12,L25-S02,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
6ad2b8a6-4af0-5bcd-9f20-35e6e1b447cc,L25-S02,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
e2a07297-014e-55c1-a068-ad588a8297bf,L25-S03,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
adf7f097-54e0-5ffb-abfa-6a5431db6797,L25-S03,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
fe4b38ec-db53-5caa-88b2-b7b7d50cbf6d,L25-S03,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
110ae664-6771-5a74-b445-545bf862a011,L25-S04,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
6f22a99a-567e-504f-8d44-1a87a73bbf0e,L25-S04,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
89ee4248-fdf6-561b-baa2-5949cdc44183,L25-S04,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
b3769273-f545-5539-847c-dfc55b28553e,L25-S05,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
7a8b3f5f-13bd-586d-bdea-40d28944570c,L25-S05,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
9ee4f919-4664-5268-9e81-a9d0248d7dc7,L25-S05,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
5020ae96-309c-500b-9f55-90f358c7923a,L25-S06,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
2d503b96-33b8-5eb4-a1a5-31eaa6871902,L25-S06,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
973e0108-732c-50e8-ab45-2fcb44ea7ff6,L25-S06,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
5fb1c1e0-5739-5a3f-8d39-5102bc093509,L26-S01,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
b066c193-7cb1-584e-b5e8-2633ef768219,L26-S01,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
1e331291-0d61-5ee4-81d9-bceeaf9e343c,L26-S01,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
01b9d2c4-0a6e-5f1c-9d30-7f6794ef0739,L26-S02,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
7bbede53-bc97-5c93-85c1-11288c3e34f6,L26-S02,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
076f6a9a-a495-598f-88ad-7b0fb7020f2a,L26-S02,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
ec231db0-d7ef-58ff-8d94-d8918809a645,L26-S03,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
5cf9214d-862a-5cc5-8bc3-cf85247727d7,L26-S03,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
a131dca6-f51d-59e6-9d6b-3fee61669ed6,L26-S03,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
75b8de5e-8b67-5a64-a23c-3f8ba3bcceaa,L26-S04,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
f97257df-caa9-5fb2-9e2b-fedd4375e523,L26-S04,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
7d5ca5c6-e7e4-5c41-9539-0808659e8b76,L26-S04,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
a4423c26-8428-54a6-93a0-4a8c46af26fc,L26-S05,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
1f0e0d96-477b-5735-8b1a-a23f4266c897,L26-S05,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
22c85ff7-7854-543f-96b1-6278f40c9029,L26-S05,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
f841faa3-ef36-5f21-8179-67778306ce73,L26-S06,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
3f5f84ce-ce67-5b1a-9277-916cfcdf32fa,L26-S06,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
bb8d5e7d-1234-5124-aebf-48307420226b,L26-S06,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
4a956a0c-a359-50d2-a827-82d218063817,L26-S07,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
831ccc1a-289c-5320-bb63-f5af95576f9b,L26-S07,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
9f724ba3-396c-5ea0-a2f3-81ca54b8693d,L26-S07,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
94a772af-c3fd-52ac-8b5e-96e765a0cfa5,L26-S08,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
b11eabab-85b6-51e2-bec4-cdd6b4fdee93,L26-S08,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
a9cc897a-5b1a-523b-9925-f2ae55e99cca,L26-S08,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
6b1f6333-837b-5cac-8621-89a0ee34b2c5,L26-S09,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
de87efd4-9781-5f38-9b49-b63b916d9dfa,L26-S09,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
221d8254-7c85-50c1-8ed8-c0acb097c97e,L26-S09,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
7f283abb-9bfb-5581-8dcb-e61ef6367708,L26-S10,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
e0f1a3d6-1228-552e-becf-821c38859ec1,L26-S10,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
c89a9f64-a40e-5cc9-bb10-c93885212969,L26-S10,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
420c020b-e1c8-50a5-ad50-caf4656a70f0,L26-S11,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
975535b6-6714-57e1-aa1e-7cb4450b15d7,L26-S11,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
da4ac2e9-5b31-5962-b00c-d523b1ce747c,L26-S11,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
564d17bc-c5d4-5358-891e-7a750a8ac549,L26-S12,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
1beea690-5d14-5c67-84f9-57b6c56efcc2,L26-S12,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
ab25db91-9f06-5e2d-9ce8-327fd8282594,L26-S12,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
c16cf30b-25fd-5577-8aee-93b13734e68d,L26-S13,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
0bc73385-ca57-56af-ad5a-9bf269198c08,L26-S13,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
3f086106-ff67-5073-be4f-ffde0da25ffe,L26-S13,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
b39f41b7-04e4-5dc3-bbbe-7faf591f3eb7,L26-S14,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
b23e8614-ac3c-5608-a419-8ef97dbff041,L26-S14,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
aed309b2-b3ee-52c7-b108-e5b5191ee8c3,L26-S14,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
d74817de-4bc3-5c55-87ed-a867edf98a79,L27-S01,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
d611be92-37b6-53a3-8807-e028849dbcc8,L27-S01,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
8dc86604-db5f-5f7b-8d37-d634f5ddba75,L27-S01,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
84c52516-180d-56bb-b2b9-508f57e6c1b1,L27-S02,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
010f9e81-999b-520a-acda-d0269460b802,L27-S02,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
564c7854-75f8-5ef1-9fd2-1421f327611c,L27-S02,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
1145d186-4e60-5685-ad4d-b25cbfbd1a84,L27-S03,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
08ec6e91-db39-5c93-ba1d-dded8c7c7c45,L27-S03,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
f6e59c97-ec73-583b-85f1-00e4e6fc9881,L27-S03,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
d94898e4-b41f-5b2b-b6ac-510d380020f0,L27-S04,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
2c10974a-0625-5672-9bf5-3b39a2b77da9,L27-S04,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
388a17af-9cb8-519b-b86d-798390053750,L27-S04,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
77841b0d-74a5-56c5-ab58-65e079c71341,L28-S01,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
8d808297-9ad6-566f-aff9-97de2274489e,L28-S01,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
f208f092-d252-5752-bf61-03a444859577,L28-S01,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
2291d8a1-f246-55ee-9ac8-33b707f418ef,L28-S02,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
8be13f91-c5e6-5fa2-abd3-ebb7ea5c6a23,L28-S02,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
8b39f9d4-73df-527c-8751-b4c98c79302e,L28-S02,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
9a1e40ae-7836-5ebf-99a9-f58cf34cb5de,L28-S03,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
76450b27-6774-5058-9d7c-421eb0bb1d6a,L28-S03,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
0e78214e-2cf6-5e57-af6e-b5ce58162be8,L28-S03,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
2e1623a3-fc76-5d92-b76d-2d79d4e292cd,L28-S04,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
40f1b789-2c57-59eb-8e15-e2bf2f067fa1,L28-S04,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
ce21f255-9b67-513c-ba3a-4aa0e4264576,L28-S04,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
6920f594-c7ff-56de-8960-0693cce8e2df,L28-S05,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
f4aecf55-eb3a-59d7-b2a8-847b1b267ed4,L28-S05,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
3f5f9b24-c047-51e0-90e4-669560e2ecb6,L28-S05,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
a326cb4c-8876-580f-8cd0-d630c466eaa9,L28-S06,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
04904cc8-905c-5241-8270-f388c7c70e7f,L28-S06,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
76001a62-d0b9-50a8-b1d0-bf76aca08b3b,L28-S06,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
9235d1cc-3a5d-56c1-867a-4a5cf23b7a7d,L29-S01,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
4c088667-7ee2-523c-8bc4-92d3aa172eab,L29-S01,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
94a7d79b-961b-5c15-bea4-6334dc1baedf,L29-S01,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
632f6f50-3100-5a2b-b572-1e49e9ef84e0,L29-S02,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
628ba52b-5f66-5ee4-8791-22caee4929ec,L29-S02,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
319879e0-2634-5d51-9976-8302d8b01d1a,L29-S02,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
740cb209-b87a-58fe-9020-dda9f4bb2e19,L29-S03,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
337916b0-380a-5ae6-800c-c844379d659d,L29-S03,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
0b2c9f01-3796-58b2-9bde-360b8d9845b3,L29-S03,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
a07f23e5-a8de-5818-a19c-7e27f29c226e,L29-S04,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
2371e1b5-c470-5e6b-bc1a-71a1080dbd0a,L29-S04,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
ddec67d6-6130-5d13-855b-da2d4c12ceae,L29-S04,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
a48b7a8c-d88a-5fe6-a89d-18872ce60815,L29-S04,EXCEPTION_NEGLECT,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
6563b2e7-4d1a-5c37-bc0f-b84379277e26,L30-S01,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
64dfc046-cd14-57b3-87ef-a416993763ee,L30-S01,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
c5f43302-02d5-5185-a486-4d5df45da4b8,L30-S01,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
f5a6bb55-4042-5cd1-8c45-69a478ac0571,L30-S02,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
12a2b0e1-c923-59af-ad29-46f42e080c40,L30-S02,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
0ba94fb0-ed1d-5c53-8536-0d81c1b2a21c,L30-S02,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
c1eff8bf-8f0f-5140-bdb2-dc01bbea1d8f,L30-S02,EXCEPTION_NEGLECT,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
fc4326ab-7fcf-5d1e-b7bd-6ab18b324771,L30-S03,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
524171ec-0d27-565f-94f5-9195e2781552,L30-S03,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
2e98aa75-1426-53dd-8692-6c6819801eed,L30-S03,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
a3ed7045-94b8-5966-8c6f-709df6ec1bab,L30-S04,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
53a67eed-af99-501b-9354-4c3cdfd12030,L30-S04,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
df1a0fda-ca7e-50b4-aa94-db7306f69021,L30-S04,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
80734c75-e780-5b99-805c-16d0a5838a61,L30-S05,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
a00ff254-2c9a-5847-ab0e-d3869e316350,L30-S05,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
ff49025a-f395-5656-88de-ede98490c699,L30-S05,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
67b8f597-c54e-583b-8434-1c5c3367916f,L31-S01,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
8daf4e8c-841c-5d44-97ad-fe3ed848d526,L31-S01,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
e76dbf48-9ec6-582b-9947-5c07b7ef571c,L31-S01,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
48a18c37-8489-5015-94c1-802de91f3757,L31-S02,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
8cf7f07d-c438-506f-9308-21ddb0eddf2c,L31-S02,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
94814047-4dae-57c1-b71e-b4432082029c,L31-S02,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
3d9ac0d4-9cab-573a-827c-5f74c6fb727c,L31-S03,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
e900b624-f846-5825-8f73-31a9d17e4a95,L31-S03,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
