subtopic_id,subtopic_code,lesson_id,lesson_no,lesson_title_fr,title_fr,title_fa_draft,definition_short_fa,explanation_long_fa,notes_exceptions_register,source_book_pages,source_pdf_pages,source_ref,source_basis,translation_status,content_version
b852b77d-c1dd-4271-8fb9-fa5e05b5f60f,L25-S06,aece8fe7-c303-4257-a531-a3d6e0f242de,25,LA SITUATION dans l’ESPACE et le TEMPS (3),« entre » vs « parmi »,entre در برابر parmi,entre میان دو عنصر یا رابطهٔ دوتایی و parmi در میان چند عنصر/گروه استفاده می‌شود.,entre nous و parmi nous کاملاً هم‌معنا نیستند.,,106,108,Lesson 25; printed p. 106,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
46729a03-c290-4b0a-95fd-4bcdadd158e6,L26-S01,6ad0bf53-cab8-4037-8548-6e73441d1620,26,"LES VERBES en « -IR », « -OIR » et « -RE » au PRÉSENT",Verbes en -ir à deux radicaux: type finir,افعال -ir نوع finir,در نوع finir، ریشهٔ مفرد و جمع متفاوت است: fini- / finiss-.,این الگو برای گروهی از افعال -ir استفاده می‌شود.,,108,110,Lesson 26; printed p. 108,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
b0af8955-a70b-479c-ae4c-d8620dc91a33,L26-S02,6ad0bf53-cab8-4037-8548-6e73441d1620,26,"LES VERBES en « -IR », « -OIR » et « -RE » au PRÉSENT",Type dormir/partir/servir,الگوی dormir/partir/servir,در برخی افعال -ir ریشهٔ مفرد کوتاه‌تر از جمع است.,افت همخوان در مفرد و بازگشت آن در جمع از ویژگی‌های الگوست.,,108,110,Lesson 26; printed p. 108,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
a639f7d8-d6c4-49c0-955e-ec660e3de47e,L26-S03,6ad0bf53-cab8-4037-8548-6e73441d1620,26,"LES VERBES en « -IR », « -OIR » et « -RE » au PRÉSENT",Verbes en -ir à un radical,افعال -ir یک‌ریشه‌ای,برخی افعال مانند ouvrir/offrir/cueillir/souffrir یک ریشه دارند و از نظر پایان شبیه -er صرف می‌شوند.,این گروه با finir یکسان نیست.,,110,112,Lesson 26; printed p. 110,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
e2a4eabe-1307-4ae0-a26f-7aaade830a89,L26-S04,6ad0bf53-cab8-4037-8548-6e73441d1620,26,"LES VERBES en « -IR », « -OIR » et « -RE » au PRÉSENT",Verbes en -re/-oir à deux radicaux,افعال -re/-oir دو‌ریشه‌ای,گروه‌هایی مانند mettre/entendre و افعال با ریشهٔ طولانی‌تر در جمع الگوهای چندریشه‌ای دارند.,نوشتار و تلفظ ریشه در مفرد/جمع تغییر می‌کند.,,110,112,Lesson 26; printed p. 110,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
cd06c365-6e9d-40e5-891a-61c0762144b9,L26-S05,6ad0bf53-cab8-4037-8548-6e73441d1620,26,"LES VERBES en « -IR », « -OIR » et « -RE » au PRÉSENT",Verbes à trois radicaux,افعال سه‌ریشه‌ای,"prendre, boire, venir, tenir, recevoir, devoir, vouloir, pouvoir از افعال سه‌ریشه‌ای‌اند.",انتخاب ریشه به شخص دستوری وابسته است.,,112,114,Lesson 26; printed p. 112,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
a6e8c239-446c-440c-ac12-e034c6668d61,L26-S06,6ad0bf53-cab8-4037-8548-6e73441d1620,26,"LES VERBES en « -IR », « -OIR » et « -RE » au PRÉSENT",Verbes très irréguliers,افعال بسیار نامنظم,"être, avoir, aller, faire, dire صورت‌های بسیار نامنظم دارند.",این افعال خارج از الگوهای عمومی باید جداگانه تثبیت شوند.,,112,114,Lesson 26; printed p. 112,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
8945b0c2-b476-4f50-a2cd-1a51bc0a5304,L26-S07,6ad0bf53-cab8-4037-8548-6e73441d1620,26,"LES VERBES en « -IR », « -OIR » et « -RE » au PRÉSENT",« prendre »: emplois,کاربردهای prendre,prendre با اشیا، حمل‌ونقل، غذا/نوشیدنی و چند عبارت ثابت به‌کار می‌رود.,معنا و article همراه ترکیب باید واحدی آموخته شود.,,116,118,Lesson 26; printed p. 116,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
598ce67e-c399-4104-929d-f800e1dca8be,L26-S08,6ad0bf53-cab8-4037-8548-6e73441d1620,26,"LES VERBES en « -IR », « -OIR » et « -RE » au PRÉSENT",« mettre » et temps/vêtements,mettre و زمان/پوشاک,mettre برای قرار دادن/پوشیدن و نیز بیان مدت لازم در ساخت‌هایی مانند ça met… به‌کار می‌رود.,کاربرد زمانی آن به مفهوم «زمان بردن» مربوط است.,,116,118,Lesson 26; printed p. 116,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
4f709e29-e3e2-48b6-aac6-219482d35c05,L26-S09,6ad0bf53-cab8-4037-8548-6e73441d1620,26,"LES VERBES en « -IR », « -OIR » et « -RE » au PRÉSENT",« faire » + activité / causatif,faire با فعالیت و سببی,faire de + ورزش، jouer à + بازی/ورزش گروهی، jouer de + ساز و faire + infinitif برای سببی‌کردن است.,در faire + infinitif، فاعل باعث انجام عمل توسط دیگری می‌شود.,,116,118,Lesson 26; printed p. 116,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
46bba0e5-9062-4cde-87b1-a45278d55245,L26-S10,6ad0bf53-cab8-4037-8548-6e73441d1620,26,"LES VERBES en « -IR », « -OIR » et « -RE » au PRÉSENT",« pouvoir » capacité/permission,pouvoir: توانایی/اجازه,pouvoir + infinitif توانایی جسمی/ذهنی، امکان یا اجازه را بیان می‌کند.,در درخواست مؤدبانه، conditionnel نرم‌تر است.,,118,120,Lesson 26; printed p. 118,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
d06f2960-4d1d-49c2-8785-e679d57207de,L26-S11,6ad0bf53-cab8-4037-8548-6e73441d1620,26,"LES VERBES en « -IR », « -OIR » et « -RE » au PRÉSENT",« devoir » obligation/probabilité,devoir: الزام/احتمال,devoir + infinitif می‌تواند الزام یا احتمال/استنباط باشد.,معنا از context تعیین می‌شود.,,118,120,Lesson 26; printed p. 118,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
9de8d9be-db3b-42d4-9d36-91c715a90b26,L26-S12,6ad0bf53-cab8-4037-8548-6e73441d1620,26,"LES VERBES en « -IR », « -OIR » et « -RE » au PRÉSENT",« falloir » nécessité impersonnelle,falloir بی‌شخص,il faut + infinitif ضرورت عمومی را بیان می‌کند و فقط بی‌شخص صرف می‌شود.,در نفی، il ne faut pas / on ne doit pas / on ne peut pas بسته به بافت نزدیک می‌شوند.,,118,120,Lesson 26; printed p. 118,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
6b87d60a-cf04-4170-8c76-09837ef23780,L26-S13,6ad0bf53-cab8-4037-8548-6e73441d1620,26,"LES VERBES en « -IR », « -OIR » et « -RE » au PRÉSENT",« savoir » vs « connaître »,savoir در برابر connaître,savoir با فعل/گزاره/مهارت و connaître با اسم/آشنایی می‌آید.,savoir همچنین با pouvoir برای بلد بودن در برابر توانستن تمایز دارد.,,120,122,Lesson 26; printed p. 120,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
ba7d0590-05db-4cb6-a00a-dce0b31e56df,L26-S14,6ad0bf53-cab8-4037-8548-6e73441d1620,26,"LES VERBES en « -IR », « -OIR » et « -RE » au PRÉSENT",« vouloir » + infinitif,vouloir + مصدر,vouloir + infinitif خواست/اراده را بیان می‌کند و حرف اضافه نمی‌گیرد.,conditional برای درخواست مؤدبانه‌تر است؛ je veux bien پذیرش با میل را بیان می‌کند.,,120,122,Lesson 26; printed p. 120,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
3f02a6fe-03ab-4d22-9681-421ba4abb712,L27-S01,e5bfdde7-6889-4829-ad65-06a572af5f97,27,LES VERBES PRONOMINAUX,Verbes réfléchis,افعال بازتابی,در فعل بازتابی فاعل و مفعول به یک مرجع اشاره می‌کنند.,ضمیر بازتابی با شخص تغییر می‌کند و پیش از فعل می‌آید.,,122,124,Lesson 27; printed p. 122,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
29b519f6-c143-41ae-88ff-3cff61fbe731,L27-S02,e5bfdde7-6889-4829-ad65-06a572af5f97,27,LES VERBES PRONOMINAUX,Verbes réciproques,افعال متقابل,در ساخت متقابل اعضای فاعل جمع عمل را نسبت به یکدیگر انجام می‌دهند.,همان ضمایر pronominaux برای معنای متقابل استفاده می‌شوند.,,122,124,Lesson 27; printed p. 122,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
cedf15b4-abf7-4d04-ba1c-180dd546d565,L27-S03,e5bfdde7-6889-4829-ad65-06a572af5f97,27,LES VERBES PRONOMINAUX,Verbes pronominaux lexicaux,افعال pronominal واژگانی,برخی افعال pronominal معنای مستقیم بازتابی ندارند و باید واحد واژگانی باشند.,"se promener, s’arrêter, s’amuser, s’ennuyer, se tromper, s’intéresser, s’occuper de, se moquer de, se souvenir de, s’améliorer از نمونه‌های کتاب‌اند.",,122,124,Lesson 27; printed p. 122,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
3dce4650-243b-4059-8d60-e64ed6a66215,L27-S04,e5bfdde7-6889-4829-ad65-06a572af5f97,27,LES VERBES PRONOMINAUX,Négation des verbes pronominaux,نفی افعال pronominal,در نفی، ne و pas پیرامون بلوک pronom + verbe قرار می‌گیرند.,جایگاه ضمیر جزو ساخت فعل است.,,122,124,Lesson 27; printed p. 122,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
cd160413-905e-4e55-9b1e-d5836b788b9e,L28-S01,2ad099b6-e9f4-4b96-8883-d88977fc94b4,28,LES PRONOMS COMPLÉMENTS,Pronoms compléments directs,ضمیر مفعولی مستقیم,me/te/le/la/nous/vous/les مفعول مستقیم شخص یا چیز را جایگزین می‌کنند.,le/la پیش از واکه به l’ کوتاه می‌شود و جای ضمیر پیش از فعل است.,,124,126,Lesson 28; printed p. 124,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
1062ddfc-79a8-4a33-a3f7-c2fa0ef6ad25,L28-S02,2ad099b6-e9f4-4b96-8883-d88977fc94b4,28,LES PRONOMS COMPLÉMENTS,Le/la/les avec personnes,le/la/les برای شخص,با افعالی مانند aimer/connaître، شخصِ مفعول مستقیم با le/la/les جایگزین می‌شود.,شخص‌بودن به‌تنهایی باعث انتخاب lui/leur نمی‌شود؛ ساخت فعل مهم است.,,124,126,Lesson 28; printed p. 124,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
1d9cdcf6-5215-4855-a653-085f927b707d,L28-S03,2ad099b6-e9f4-4b96-8883-d88977fc94b4,28,LES PRONOMS COMPLÉMENTS,Pronoms indirects « lui/leur »,lui/leur,lui/leur برای شخصی که با à به افعال ارتباطی و مشابه وصل است به‌کار می‌رود.,این ضمایر جنس را نشان نمی‌دهند؛ lui مفرد و leur جمع است.,,126,128,Lesson 28; printed p. 126,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
c84d13cb-164e-43de-bbad-4f83bf7291ba,L28-S04,2ad099b6-e9f4-4b96-8883-d88977fc94b4,28,LES PRONOMS COMPLÉMENTS,Verbes avec pronom tonique après « à »,افعال با ضمیر تونیک پس از à,برخی افعال مانند penser à و s’intéresser à برای شخص pronom tonique می‌گیرند نه lui/leur.,انتخاب ضمیر از ساخت واژگانی فعل ناشی می‌شود.,,126,128,Lesson 28; printed p. 126,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
2abd1f5c-264e-463b-826d-0cd0a34c5147,L28-S05,2ad099b6-e9f4-4b96-8883-d88977fc94b4,28,LES PRONOMS COMPLÉMENTS,Résumé le/la/les - lui/leur - y - en,نقشهٔ انتخاب ضمیر,COD→le/la/les؛ à+شخص در افعال مناسب→lui/leur؛ à+چیز→y؛ de+چیز/partitif→en.,این چهارراه یکی از مهم‌ترین نقاط تشخیص خطاست.,,128,130,Lesson 28; printed p. 128,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
963fc3ba-876c-4f68-bb46-a1813d9dcbda,L28-S06,2ad099b6-e9f4-4b96-8883-d88977fc94b4,28,LES PRONOMS COMPLÉMENTS,Ordre de plusieurs pronoms,ترتیب چند ضمیر,ترتیب استاندارد: me/te/se/nous/vous → le/la/les → lui/leur → y → en.,در ترکیب چند ضمیر، ترتیب ثابت است؛ impératif affirmatif در درس 30 الگوی متفاوت دارد.,,128,130,Lesson 28; printed p. 128,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
ab16147b-2958-467e-b95b-ab532ce6c812,L29-S01,0259af3a-8df3-4f28-ad02-62a99368c409,29,LES PRONOMS TONIQUES,Formes toniques,صورت‌های تونیک,"moi, toi, lui, elle, nous, vous, eux, elles و soi ضمیرهای مستقل/تأکیدی‌اند.",soi با on/tout le monde و ارجاع کلی مرتبط است.,,132,134,Lesson 29; printed p. 132,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
5465e03e-910b-49cb-8e8b-355d78f2c887,L29-S02,0259af3a-8df3-4f28-ad02-62a99368c409,29,LES PRONOMS TONIQUES,Après préposition,پس از حرف اضافه,پس از بیشتر حروف اضافه برای شخص از pronom tonique استفاده می‌شود.,این کاربرد با ضمیر indirect پیش‌فعلی متفاوت است.,,132,134,Lesson 29; printed p. 132,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
45d4d31b-b955-4ae5-b375-b88d7cfedf95,L29-S03,0259af3a-8df3-4f28-ad02-62a99368c409,29,LES PRONOMS TONIQUES,Après « c’est »,پس از c’est,برای شناسایی شخص با c’est ضمیر تونیک می‌آید.,c’est moi/toi/lui… یک ساخت پایه است.,,132,134,Lesson 29; printed p. 132,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
acba2620-92ec-40b2-a2e7-bdccc5dc76f8,L29-S04,0259af3a-8df3-4f28-ad02-62a99368c409,29,LES PRONOMS TONIQUES,Renforcement et coordination,تأکید و هماهنگی,ضمیر تونیک برای تأکید، تقابل و پس از aussi/non plus/pas/et/ni استفاده می‌شود.,در آغاز جمله می‌تواند موضوع را برجسته کند.,"کتاب دربارهٔ آغاز نامناسب گفت‌وگو با Moi, je… هشدار کاربردی دارد.",132,134,Lesson 29; printed p. 132,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
6651a116-8f31-4777-ae80-853d12ed626c,L30-S01,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,Formation de l’impératif,ساخت impératif,imperatif بدون ضمیر فاعلی و فقط برای tu/nous/vous ساخته می‌شود.,در بسیاری از افعال شکل همان présent است.,,134,136,Lesson 30; printed p. 134,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
13708ed1-36f7-4f05-aebd-f0f7bce36c00,L30-S02,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,Impératif des verbes en -er et « aller »,امر -er و aller,در tu افعال -er و aller معمولاً -s حذف می‌شود.,پیش از y یا en، -s برای پیوند آوایی حفظ/برگردانده می‌شود.,"parles-en, penses-y, vas-y.",134,136,Lesson 30; printed p. 134,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
0a4275e3-5726-48f8-b104-71f8f278da59,L30-S03,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,Impératifs irréguliers,امرهای نامنظم,"être, avoir, savoir و vouloir شکل‌های امری نامنظم دارند.",sois/soyez، aie/ayez، sache/sachez، veuillez از صورت‌های مهم‌اند.,,134,136,Lesson 30; printed p. 134,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
d91a28e5-86a9-4f5f-b20c-96201c02e8a6,L30-S04,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,Place des pronoms à l’impératif affirmatif,ضمیر در امر مثبت,در امر مثبت ضمیرها پس از فعل و با خط تیره می‌آیند؛ me/te به moi/toi تبدیل می‌شوند.,ترتیب ضمیرها با حالت خبری فرق دارد.,,134,136,Lesson 30; printed p. 134,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
3dbeab39-202d-4e70-8111-9ff12e9ae8b4,L30-S05,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,30,L’IMPÉRATIF,Place des pronoms à l’impératif négatif,ضمیر در امر منفی,در امر منفی ضمیرها مانند جملهٔ معمولی پیش از فعل می‌آیند و me/te تغییر نمی‌کنند.,ne…pas پیرامون بلوک pronom + verbe قرار می‌گیرد.,,134,136,Lesson 30; printed p. 134,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
0c56bd9f-a9f8-4e8b-9373-c7b8beba4aec,L31-S01,83d883bf-5242-4dc2-bed6-dad1585746db,31,LE CONDITIONNEL (1),Conditionnel de politesse,conditionnel برای ادب,voudrais/pourrais و ساخت‌های مشابه درخواست را نرم و مؤدبانه می‌کنند.,conditionnel فاصلهٔ مودبانه نسبت به خواست مستقیم ایجاد می‌کند.,,136,138,Lesson 31; printed p. 136,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
77d5210c-1826-45a9-af8b-88b9ea8aa508,L31-S02,83d883bf-5242-4dc2-bed6-dad1585746db,31,LE CONDITIONNEL (1),Conseil avec « devoir »,توصیه با devoir,tu devrais / vous devriez برای توصیه است.,این کاربرد از devoir الزامی در présent نرم‌تر است.,,136,138,Lesson 31; printed p. 136,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
d7f3b22f-34fa-4794-8a7c-57b7d1b1cf27,L31-S03,83d883bf-5242-4dc2-bed6-dad1585746db,31,LE CONDITIONNEL (1),Désir avec « aimer/vouloir »,بیان خواسته,j’aimerais / je voudrais خواسته یا تمایل را با نرمی بیان می‌کنند.,bien می‌تواند میل/تمایل را طبیعی‌تر کند.,,136,138,Lesson 31; printed p. 136,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
8e06f31b-c4a1-43dc-880d-10ff106fcf1a,L31-S04,83d883bf-5242-4dc2-bed6-dad1585746db,31,LE CONDITIONNEL (1),Formes fréquentes du conditionnel présent,شکل‌های رایج conditionnel,"voudrais, aimerais, devrais, pourrais, ferais, irais شکل‌های پرکاربرد این درس‌اند.",قاعدهٔ کامل ساخت در درس 49 ارائه می‌شود.,,136,138,Lesson 31; printed p. 136,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
9523a5bd-c68b-4d30-824d-d85ddb5490a8,L32-S01,4ec05ffb-8465-4c5c-9a50-d67136ad0472,32,LES RELATIFS,Relatif « qui »,ضمیر نسبی qui,qui جای فاعل جملهٔ وابسته را می‌گیرد.,پس از qui مستقیماً فعل می‌آید و qui پیش از واکه elision ندارد.,,140,142,Lesson 32; printed p. 140,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
a605b061-2ae5-447e-accb-ae78434440a3,L32-S02,4ec05ffb-8465-4c5c-9a50-d67136ad0472,32,LES RELATIFS,Relatif « que »,ضمیر نسبی que,que جای مفعول مستقیم را می‌گیرد.,que پیش از واکه به qu’ کوتاه می‌شود.,,140,142,Lesson 32; printed p. 140,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
33028691-996b-4785-b413-c651496405a8,L32-S03,4ec05ffb-8465-4c5c-9a50-d67136ad0472,32,LES RELATIFS,Relatif « où »,ضمیر نسبی où,où مکمل مکان یا زمان را جایگزین می‌کند.,نقش آن با qui/que متفاوت و مرتبط با مکمل مکانی/زمانی است.,,140,142,Lesson 32; printed p. 140,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
cc58425c-1b50-4810-99a1-446683b31f5f,L32-S04,4ec05ffb-8465-4c5c-9a50-d67136ad0472,32,LES RELATIFS,Relatif « dont »,ضمیر نسبی dont,dont مکمل ساخته‌شده با de را جایگزین می‌کند.,می‌تواند مکمل فعل، اسم یا صفت باشد.,,142,144,Lesson 32; printed p. 142,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
f4081368-9e3a-4590-8cf1-ec24453a7651,L32-S05,4ec05ffb-8465-4c5c-9a50-d67136ad0472,32,LES RELATIFS,« ce qui / ce que / ce dont »,ce qui/ce que/ce dont,وقتی antecedent صریح وجود ندارد و منظور «آنچه» است، ce + relatif می‌آید.,انتخاب qui/que/dont همچنان بر اساس نقش نحوی در جملهٔ وابسته است.,,142,144,Lesson 32; printed p. 142,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
e5b88a0b-af1a-4d37-98be-b26a740202e6,L32-S06,4ec05ffb-8465-4c5c-9a50-d67136ad0472,32,LES RELATIFS,Mise en relief « c’est…qui/que »,برجسته‌سازی c’est…qui/que,این ساخت یک جزء جمله را برجسته می‌کند.,انتخاب qui یا que با نقش برجسته‌شده در جملهٔ بعدی مرتبط است.,,142,144,Lesson 32; printed p. 142,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
7eb2441f-f3fd-4c09-bf72-9fae5057a06b,L32-S07,4ec05ffb-8465-4c5c-9a50-d67136ad0472,32,LES RELATIFS,Relatifs composés « lequel… »,ضمیر نسبی مرکب,lequel/laquelle/lesquels/lesquelles معمولاً پس از حرف اضافه می‌آیند و با antecedent توافق دارند.,با à/de ادغام می‌شوند: auquel/auxquels… و duquel/desquels…,,144,146,Lesson 32; printed p. 144,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
6861d0bb-b146-49b7-97f8-a6b94707053f,L32-S08,4ec05ffb-8465-4c5c-9a50-d67136ad0472,32,LES RELATIFS,Relatif après préposition et personne,نسبی برای شخص پس از حرف اضافه,برای شخص پس از حرف اضافهٔ ساده، qui اغلب طبیعی‌تر از lequel است.,انتخاب به antecedent و حرف اضافه وابسته است.,,144,146,Lesson 32; printed p. 144,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
aee0a450-b0b0-4ced-8544-f51a21cb8258,L33-S01,1854197b-634e-4db7-893c-7e9b6bcbf004,33,L’INTERROGATION (2),Questions avec adverbes interrogatifs,پرسش با où/quand/comment/combien/pourquoi,واژهٔ پرسشی می‌تواند در آغاز با وارونگی، با est-ce que، یا در گفتار در پایان بیاید.,جایگاه و ساخت سطح رسمیت را تغییر می‌دهد.,,148,150,Lesson 33; printed p. 148,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
ae3ce10c-25f8-49f9-8bf8-8be3b5a5b14c,L33-S02,1854197b-634e-4db7-893c-7e9b6bcbf004,33,L’INTERROGATION (2),Inversion avec nom sujet,وارونگی با فاعل اسمی,با فاعل اسمی در وارونگی رسمی، ضمیر یادآور پس از فعل می‌آید.,بین دو واکه ممکن است -t- رابط درج شود.,,148,150,Lesson 33; printed p. 148,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
9cb33c27-8605-4ba1-b836-69f02ac59ec9,L33-S03,1854197b-634e-4db7-893c-7e9b6bcbf004,33,L’INTERROGATION (2),« qui/que/quoi » interrogatifs,qui/que/quoi پرسشی,qui برای شخص و que/quoi برای چیز است؛ شکل‌های ویژه نقش فاعل/مفعول را روشن می‌کنند.,qui est-ce qui / qu’est-ce qui برای فاعل و ساخت‌های متناظر برای مفعول به‌کار می‌روند.,,148,150,Lesson 33; printed p. 148,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
29335651-9c2f-4f09-921f-b0f99d6ca577,L33-S04,1854197b-634e-4db7-893c-7e9b6bcbf004,33,L’INTERROGATION (2),« quel » interrogatif,quel پرسشی,quel/quelle/quels/quelles صفت پرسشی است و با اسم توافق می‌کند.,در پرسش با être نیز شکل توافقی quel لازم است.,,150,152,Lesson 33; printed p. 150,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
19a04e08-c4b3-43a6-9660-9e72e1235ae8,L33-S05,1854197b-634e-4db7-893c-7e9b6bcbf004,33,L’INTERROGATION (2),« lequel » interrogatif,lequel برای انتخاب,lequel و شکل‌های توافقی برای انتخاب از مجموعهٔ معلوم به‌کار می‌روند.,ضمیر است و اسم را تکرار نمی‌کند.,,150,152,Lesson 33; printed p. 150,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
78f65276-a784-4af3-9b3d-18e522c01690,L33-S06,1854197b-634e-4db7-893c-7e9b6bcbf004,33,L’INTERROGATION (2),Exclamation,تعجب,تعجب با جملهٔ خبری، quel…! یا ساخت‌های qu’est-ce que/que/comment ساخته می‌شود.,برخی صورت‌های تقویتی گفتاری‌ترند.,,150,152,Lesson 33; printed p. 150,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
e455a32e-fe99-4d67-96bf-1f5c5308cb4e,L34-S01,7a8563ae-ac42-49d2-bddd-42140c4e5245,34,LA NÉGATION (2),« ne…jamais »,ne…jamais,ne…jamais معنای «هرگز» می‌دهد و جای pas را می‌گیرد.,عنصر jamais با ne قاب نفی را می‌سازد.,,152,154,Lesson 34; printed p. 152,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
fd81d40b-3969-4ca2-a548-0803e59f5e31,L34-S02,7a8563ae-ac42-49d2-bddd-42140c4e5245,34,LA NÉGATION (2),« ne…plus »,ne…plus,ne…plus پایان یک وضعیت/عمل سابق را بیان می‌کند.,در معنای منفی s پایانی plus تلفظ نمی‌شود.,,152,154,Lesson 34; printed p. 152,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
0ac93544-d992-4937-82d8-4dc32b27291e,L34-S03,7a8563ae-ac42-49d2-bddd-42140c4e5245,34,LA NÉGATION (2),« ne…pas encore » vs « ne…plus »,pas encore در برابر plus,pas encore یعنی هنوز رخ نداده اما ممکن است؛ plus یعنی دیگر ادامه ندارد.,این تمایز زمانی بسیار خطاپذیر است.,,152,154,Lesson 34; printed p. 152,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
fb8af66c-d6c0-4699-a84b-053a773ca1d7,L34-S04,7a8563ae-ac42-49d2-bddd-42140c4e5245,34,LA NÉGATION (2),« ne…aucun / rien / personne »,نفی با aucun/rien/personne,این عناصر جای pas را می‌گیرند و نقش نحوی متفاوت دارند.,اگر rien/personne فاعل باشند: Rien ne… / Personne ne…,,152,154,Lesson 34; printed p. 152,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
a6e52838-3c03-4128-95fa-b6a1dbfb0711,L34-S05,7a8563ae-ac42-49d2-bddd-42140c4e5245,34,LA NÉGATION (2),Cumul de négations,ترکیب نفی‌ها,چند عنصر منفی می‌توانند برای معنای ترکیبی در یک جمله بیایند.,انتخاب باید معنای واقعی را بازتاب دهد، نه تکرار مکانیکی pas.,,152,154,Lesson 34; printed p. 152,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
62d36973-25a1-49ea-97cb-644189231f79,L34-S06,7a8563ae-ac42-49d2-bddd-42140c4e5245,34,LA NÉGATION (2),« ni…ni »,ni…ni,ni…ni دو یا چند عنصر هم‌پایه را نفی می‌کند.,article نامعین/partitif در بسیاری از این ساخت‌ها حذف می‌شود.,,154,156,Lesson 34; printed p. 154,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
939e0099-83c7-456b-ab87-23ce6d5111a5,L34-S07,7a8563ae-ac42-49d2-bddd-42140c4e5245,34,LA NÉGATION (2),« sans » négatif,sans منفی,sans نبودن همراهی/وجود را بیان می‌کند.,article نامعین/partitif معمولاً حذف می‌شود؛ برای چند عنصر sans…ni ترجیح دارد.,,154,156,Lesson 34; printed p. 154,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
