schema_version,external_id,question_revision,lesson_id,lesson_code,subtopic_id,subtopic_code,secondary_subtopic_ids,question_type,stem,stem_locale,option_a,option_b,option_c,option_d,option_locale,correct_option,full_explanation,explanation_a,explanation_b,explanation_c,explanation_d,explanation_locale,misconception_a_id,misconception_b_id,misconception_c_id,misconception_d_id,difficulty,difficulty_score_initial,difficulty_model_version,status,source_type,source_ref,author_id,reviewer_id,tags,media_type,media_uri,media_alt_text,media_transcript,media_source_ref,taxonomy_version,question_type_catalogue_version,compatibility_version,distractor_rules_version,content_version
question-import-schema-v0.9.0,GMP-FULL-B180-Q050,1,a2303764-b3c6-4a78-a5eb-287adffcd970,L40,131ed222-abe9-4e01-ae61-1a8cad859dbf,L40-S10,,CONTRAST_RULES,Contexte de bureau : Quelle distinction de placement correspond à la leçon ?,fr,Tout adverbe et tout complément doivent se placer avant l’auxiliaire.,"Un adverbe court de quantité/manière peut se placer entre auxiliaire et participe, tandis qu’un complément de lieu se place généralement après le groupe verbal.",Les compléments de lieu se placent obligatoirement entre auxiliaire et participe.,Aucune différence de placement n’existe dans le passé composé.,fr,B,La leçon distingue notamment la place interne de certains adverbes et la position plus externe des compléments de lieu/temps.,Cette option ne respecte pas la règle ciblée dans ce contexte. La leçon distingue notamment la place interne de certains adverbes et la position plus externe des compléments de lieu/temps.,Réponse correcte. La leçon distingue notamment la place interne de certains adverbes et la position plus externe des compléments de lieu/temps.,Cette option ne respecte pas la règle ciblée dans ce contexte. La leçon distingue notamment la place interne de certains adverbes et la position plus externe des compléments de lieu/temps.,Cette option ne respecte pas la règle ciblée dans ce contexte. La leçon distingue notamment la place interne de certains adverbes et la position plus externe des compléments de lieu/temps.,fr,2f4fe090-507e-55f8-9dbf-c818effbda61,,ff8f98ae-7f54-555d-a1c2-28c20a536819,2f4fe090-507e-55f8-9dbf-c818effbda61,VERY_HARD,0.90,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 40; printed p. 192; PDF p. 194,chatgpt-qb-runner-v1.0,,TAG002|TAG004|TAG019|TAG006|TAG007,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B181-Q001,1,a2303764-b3c6-4a78-a5eb-287adffcd970,L40,3ff16d83-a406-43ef-b509-b1d4db28cdba,L40-S01,,TENSE_CHOICE,"Dans le compte rendu d’une panne terminée ce matin, quelle phrase situe correctement l’action dans le passé ?",fr,Le technicien a réparé le serveur à huit heures.,Le technicien répare le serveur à huit heures.,Le technicien va réparer le serveur à huit heures.,Le technicien réparait toujours le serveur à huit heures.,fr,A,Un événement achevé et daté se raconte ici au passé composé.,Réponse correcte. Un événement achevé et daté se raconte ici au passé composé.,Cette option ne respecte pas la règle ciblée dans ce contexte. Un événement achevé et daté se raconte ici au passé composé.,Cette option ne respecte pas la règle ciblée dans ce contexte. Un événement achevé et daté se raconte ici au passé composé.,Cette option ne respecte pas la règle ciblée dans ce contexte. Un événement achevé et daté se raconte ici au passé composé.,fr,,7904d4be-c467-5ae3-9c3c-6d3ff67d93ea,8439da5c-df4d-5d47-8273-853e84158040,f3b125bc-37d4-5f90-b3ba-e856503fc63d,EASY,0.20,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 40; printed p. 174; PDF p. 176,chatgpt-qb-runner-v1.0,,TAG002|TAG004|TAG019|TAG006|TAG007,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B181-Q002,1,a2303764-b3c6-4a78-a5eb-287adffcd970,L40,3ff16d83-a406-43ef-b509-b1d4db28cdba,L40-S01,,CLOZE_CONTEXT,"La conférence s’est achevée à midi ; juste après, les invités ___ la salle.",fr,quittent,ont quitté,vont quitter,avaient quitter,fr,B,L’action suivante est achevée dans le passé : « ont quitté ».,Cette option ne respecte pas la règle ciblée dans ce contexte. L’action suivante est achevée dans le passé : « ont quitté ».,Réponse correcte. L’action suivante est achevée dans le passé : « ont quitté ».,Cette option ne respecte pas la règle ciblée dans ce contexte. L’action suivante est achevée dans le passé : « ont quitté ».,Cette option ne respecte pas la règle ciblée dans ce contexte. L’action suivante est achevée dans le passé : « ont quitté ».,fr,7904d4be-c467-5ae3-9c3c-6d3ff67d93ea,,8439da5c-df4d-5d47-8273-853e84158040,f3b125bc-37d4-5f90-b3ba-e856503fc63d,EASY,0.20,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 40; printed p. 174; PDF p. 176,chatgpt-qb-runner-v1.0,,TAG002|TAG004|TAG019|TAG006|TAG007,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B181-Q003,1,a2303764-b3c6-4a78-a5eb-287adffcd970,L40,3ff16d83-a406-43ef-b509-b1d4db28cdba,L40-S01,,CORRECT_SENTENCE,Un journaliste résume un événement unique d’hier. Quelle phrase a la structure correcte du passé composé ?,fr,"Hier, la mairie est annoncé la décision.","Hier, la mairie a annoncer la décision.","Hier, la mairie a annoncé la décision.","Hier, la mairie annonce la décision.",fr,C,Auxiliaire au présent + participe passé : « a annoncé ».,Cette option ne respecte pas la règle ciblée dans ce contexte. Auxiliaire au présent + participe passé : « a annoncé ».,Cette option ne respecte pas la règle ciblée dans ce contexte. Auxiliaire au présent + participe passé : « a annoncé ».,Réponse correcte. Auxiliaire au présent + participe passé : « a annoncé ».,Cette option ne respecte pas la règle ciblée dans ce contexte. Auxiliaire au présent + participe passé : « a annoncé ».,fr,7904d4be-c467-5ae3-9c3c-6d3ff67d93ea,8439da5c-df4d-5d47-8273-853e84158040,,f3b125bc-37d4-5f90-b3ba-e856503fc63d,EASY,0.20,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 40; printed p. 174; PDF p. 176,chatgpt-qb-runner-v1.0,,TAG002|TAG004|TAG019|TAG006|TAG007,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B181-Q004,1,a2303764-b3c6-4a78-a5eb-287adffcd970,L40,3ff16d83-a406-43ef-b509-b1d4db28cdba,L40-S01,,FR_TO_FA,معنی دقیق « Le directeur a signé le contrat lundi matin. » کدام است؟,fa,مدیر دوشنبه صبح قرارداد را امضا می‌کند.,مدیر دوشنبه صبح قرار است قرارداد را امضا کند.,مدیر هر دوشنبه قرارداد امضا می‌کرد.,مدیر دوشنبه صبح قرارداد را امضا کرد.,fa,D,« a signé » یک رویداد کامل‌شده در گذشته است.,Cette option ne respecte pas la règle ciblée dans ce contexte. « a signé » یک رویداد کامل‌شده در گذشته است.,Cette option ne respecte pas la règle ciblée dans ce contexte. « a signé » یک رویداد کامل‌شده در گذشته است.,Cette option ne respecte pas la règle ciblée dans ce contexte. « a signé » یک رویداد کامل‌شده در گذشته است.,Réponse correcte. « a signé » یک رویداد کامل‌شده در گذشته است.,fa,7904d4be-c467-5ae3-9c3c-6d3ff67d93ea,8439da5c-df4d-5d47-8273-853e84158040,f3b125bc-37d4-5f90-b3ba-e856503fc63d,,EASY,0.20,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 40; printed p. 174; PDF p. 176,chatgpt-qb-runner-v1.0,,TAG002|TAG004|TAG019|TAG006|TAG007,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B181-Q005,1,a2303764-b3c6-4a78-a5eb-287adffcd970,L40,3ff16d83-a406-43ef-b509-b1d4db28cdba,L40-S01,,CLOZE_CONTEXT,"Après le déclenchement de l’alarme, les employés ___ immédiatement le bâtiment.",fr,ont évacué,évacuent,vont évacuer,avaient évacuer,fr,A,پاسخ رویداد تمام‌شده بعد از آلارم را با passé composé بیان می‌کند.,Réponse correcte. پاسخ رویداد تمام‌شده بعد از آلارم را با passé composé بیان می‌کند.,Cette option ne respecte pas la règle ciblée dans ce contexte. پاسخ رویداد تمام‌شده بعد از آلارم را با passé composé بیان می‌کند.,Cette option ne respecte pas la règle ciblée dans ce contexte. پاسخ رویداد تمام‌شده بعد از آلارم را با passé composé بیان می‌کند.,Cette option ne respecte pas la règle ciblée dans ce contexte. پاسخ رویداد تمام‌شده بعد از آلارم را با passé composé بیان می‌کند.,fr,,7904d4be-c467-5ae3-9c3c-6d3ff67d93ea,8439da5c-df4d-5d47-8273-853e84158040,f3b125bc-37d4-5f90-b3ba-e856503fc63d,MEDIUM,0.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 40; printed p. 174; PDF p. 176,chatgpt-qb-runner-v1.0,,TAG002|TAG004|TAG019|TAG006|TAG007,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B181-Q006,1,a2303764-b3c6-4a78-a5eb-287adffcd970,L40,3ff16d83-a406-43ef-b509-b1d4db28cdba,L40-S01,,CONTRAST_RULES,"Dans une narration, quel indice justifie le passé composé plutôt que le présent dans « À 14 h, le train a démarré » ?",fr,L’action est une vérité générale.,"L’action est ponctuelle, achevée et située dans le passé.",L’action est prévue pour demain.,L’action décrit nécessairement une habitude répétée.,fr,B,Le passé composé sert ici à présenter un événement passé accompli.,Cette option ne respecte pas la règle ciblée dans ce contexte. Le passé composé sert ici à présenter un événement passé accompli.,Réponse correcte. Le passé composé sert ici à présenter un événement passé accompli.,Cette option ne respecte pas la règle ciblée dans ce contexte. Le passé composé sert ici à présenter un événement passé accompli.,Cette option ne respecte pas la règle ciblée dans ce contexte. Le passé composé sert ici à présenter un événement passé accompli.,fr,7904d4be-c467-5ae3-9c3c-6d3ff67d93ea,,8439da5c-df4d-5d47-8273-853e84158040,f3b125bc-37d4-5f90-b3ba-e856503fc63d,MEDIUM,0.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 40; printed p. 174; PDF p. 176,chatgpt-qb-runner-v1.0,,TAG002|TAG004|TAG019|TAG006|TAG007,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B181-Q007,1,a2303764-b3c6-4a78-a5eb-287adffcd970,L40,dd52d599-b881-4901-ac1e-ecca2245788c,L40-S02,,CLOZE_SINGLE,Complétez : « Nous ___ une réponse du service client hier. » (recevoir),fr,sommes reçus,avons recevu,avons reçu,avons recevoir,fr,C,« recevoir » se construit ici avec avoir : « avons reçu ».,Cette option ne respecte pas la règle ciblée dans ce contexte. « recevoir » se construit ici avec avoir : « avons reçu ».,Cette option ne respecte pas la règle ciblée dans ce contexte. « recevoir » se construit ici avec avoir : « avons reçu ».,Réponse correcte. « recevoir » se construit ici avec avoir : « avons reçu ».,Cette option ne respecte pas la règle ciblée dans ce contexte. « recevoir » se construit ici avec avoir : « avons reçu ».,fr,41b05b70-a724-5fc4-a2ed-b6ab21ec34f3,304d410f-7312-5323-8c62-a89e0221ddf1,,0e3cb93c-0ec3-5023-b1ca-44db2047ca8a,EASY,0.20,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 40; printed p. 174; PDF p. 176,chatgpt-qb-runner-v1.0,,TAG002|TAG004|TAG019|TAG006|TAG007,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B181-Q008,1,a2303764-b3c6-4a78-a5eb-287adffcd970,L40,dd52d599-b881-4901-ac1e-ecca2245788c,L40-S02,,INCORRECT_SENTENCE,"Avec « avoir » et sans COD placé avant le participe, quelle phrase contient une faute d’accord ?",fr,Les clientes ont choisi le modèle bleu.,Mes collègues ont répondu rapidement.,Nous avons pris le dernier métro.,Les étudiantes ont terminées l’exercice.,fr,D,"Avec avoir, le participe ne s’accorde pas avec le sujet : « ont terminé ».","Cette option ne respecte pas la règle ciblée dans ce contexte. Avec avoir, le participe ne s’accorde pas avec le sujet : « ont terminé ».","Cette option ne respecte pas la règle ciblée dans ce contexte. Avec avoir, le participe ne s’accorde pas avec le sujet : « ont terminé ».","Cette option ne respecte pas la règle ciblée dans ce contexte. Avec avoir, le participe ne s’accorde pas avec le sujet : « ont terminé ».","Réponse correcte. Avec avoir, le participe ne s’accorde pas avec le sujet : « ont terminé ».",fr,41b05b70-a724-5fc4-a2ed-b6ab21ec34f3,304d410f-7312-5323-8c62-a89e0221ddf1,0e3cb93c-0ec3-5023-b1ca-44db2047ca8a,,MEDIUM,0.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 40; printed p. 174; PDF p. 176,chatgpt-qb-runner-v1.0,,TAG002|TAG004|TAG019|TAG006|TAG007,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B181-Q009,1,a2303764-b3c6-4a78-a5eb-287adffcd970,L40,dd52d599-b881-4901-ac1e-ecca2245788c,L40-S02,,REWRITE_EQUIV,Passez au passé composé : « Ils vendent leur ancien ordinateur. »,fr,Ils ont vendu leur ancien ordinateur.,Ils sont vendus leur ancien ordinateur.,Ils ont vendre leur ancien ordinateur.,Ils ont vendus leur ancien ordinateur.,fr,A,Le verbe se construit avec « avoir » et le participe « vendu ».,Réponse correcte. Le verbe se construit avec « avoir » et le participe « vendu ».,Cette option ne respecte pas la règle ciblée dans ce contexte. Le verbe se construit avec « avoir » et le participe « vendu ».,Cette option ne respecte pas la règle ciblée dans ce contexte. Le verbe se construit avec « avoir » et le participe « vendu ».,Cette option ne respecte pas la règle ciblée dans ce contexte. Le verbe se construit avec « avoir » et le participe « vendu ».,fr,,41b05b70-a724-5fc4-a2ed-b6ab21ec34f3,304d410f-7312-5323-8c62-a89e0221ddf1,0e3cb93c-0ec3-5023-b1ca-44db2047ca8a,MEDIUM,0.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 40; printed p. 174; PDF p. 176,chatgpt-qb-runner-v1.0,,TAG002|TAG004|TAG019|TAG006|TAG007,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B181-Q010,1,a2303764-b3c6-4a78-a5eb-287adffcd970,L40,382c52bd-76b6-45e0-b356-5bfadf68c279,L40-S03,,CONJUGATION,Quel participe passé complète correctement « Elle a ___ la vérité » avec le verbe « dire » ?,fr,dis,dit,dite,dire,fr,B,Le participe passé de « dire » est « dit ».,Cette option ne respecte pas la règle ciblée dans ce contexte. Le participe passé de « dire » est « dit ».,Réponse correcte. Le participe passé de « dire » est « dit ».,Cette option ne respecte pas la règle ciblée dans ce contexte. Le participe passé de « dire » est « dit ».,Cette option ne respecte pas la règle ciblée dans ce contexte. Le participe passé de « dire » est « dit ».,fr,567e8a9a-525a-5d3e-bca8-3baf21c69945,,73e6673e-92d9-5ab0-99db-4fb8d7fc88bc,34473fa9-69d4-53bf-98c6-405e09b56253,MEDIUM,0.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 40; printed p. 178; PDF p. 180,chatgpt-qb-runner-v1.0,,TAG002|TAG004|TAG019|TAG006|TAG007,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B181-Q011,1,a2303764-b3c6-4a78-a5eb-287adffcd970,L40,382c52bd-76b6-45e0-b356-5bfadf68c279,L40-S03,,CLOZE_CONTEXT,"À la fin du repas, nous avons ___ un dessert au chocolat. (choisir)",fr,choisit,choisu,choisi,choisir,fr,C,Le participe passé de « choisir » est « choisi ».,Cette option ne respecte pas la règle ciblée dans ce contexte. Le participe passé de « choisir » est « choisi ».,Cette option ne respecte pas la règle ciblée dans ce contexte. Le participe passé de « choisir » est « choisi ».,Réponse correcte. Le participe passé de « choisir » est « choisi ».,Cette option ne respecte pas la règle ciblée dans ce contexte. Le participe passé de « choisir » est « choisi ».,fr,567e8a9a-525a-5d3e-bca8-3baf21c69945,73e6673e-92d9-5ab0-99db-4fb8d7fc88bc,,34473fa9-69d4-53bf-98c6-405e09b56253,MEDIUM,0.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 40; printed p. 178; PDF p. 180,chatgpt-qb-runner-v1.0,,TAG002|TAG004|TAG019|TAG006|TAG007,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B181-Q012,1,a2303764-b3c6-4a78-a5eb-287adffcd970,L40,382c52bd-76b6-45e0-b356-5bfadf68c279,L40-S03,,CONJUGATION,Quel participe passé du verbe « faire » complète correctement « J’ai ___ une réservation en ligne » ?,fr,fais,faire,faît,fait,fr,D,Le participe passé de « faire » est « fait ».,Cette option ne respecte pas la règle ciblée dans ce contexte. Le participe passé de « faire » est « fait ».,Cette option ne respecte pas la règle ciblée dans ce contexte. Le participe passé de « faire » est « fait ».,Cette option ne respecte pas la règle ciblée dans ce contexte. Le participe passé de « faire » est « fait ».,Réponse correcte. Le participe passé de « faire » est « fait ».,fr,567e8a9a-525a-5d3e-bca8-3baf21c69945,73e6673e-92d9-5ab0-99db-4fb8d7fc88bc,34473fa9-69d4-53bf-98c6-405e09b56253,,HARD,0.70,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 40; printed p. 178; PDF p. 180,chatgpt-qb-runner-v1.0,,TAG002|TAG004|TAG019|TAG006|TAG007,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B181-Q013,1,a2303764-b3c6-4a78-a5eb-287adffcd970,L40,a3946c49-8b20-47dc-8ee1-592a07aca91e,L40-S04,,CLOZE_SINGLE,Complétez : « Ma sœur ___ à Lyon samedi soir. » (arriver),fr,est arrivée,a arrivé,est arrivé,a arrivée,fr,A,« arriver » prend être et le participe s’accorde avec le sujet féminin.,Réponse correcte. « arriver » prend être et le participe s’accorde avec le sujet féminin.,Cette option ne respecte pas la règle ciblée dans ce contexte. « arriver » prend être et le participe s’accorde avec le sujet féminin.,Cette option ne respecte pas la règle ciblée dans ce contexte. « arriver » prend être et le participe s’accorde avec le sujet féminin.,Cette option ne respecte pas la règle ciblée dans ce contexte. « arriver » prend être et le participe s’accorde avec le sujet féminin.,fr,,4f6765a4-cba7-588a-9367-d4f2af9a76b1,69177b63-1c29-557b-8119-2e34beaf7c6f,ba85eb96-9e5b-52ef-b09f-9772d4091f76,MEDIUM,0.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 40; printed p. 182; PDF p. 184,chatgpt-qb-runner-v1.0,,TAG002|TAG004|TAG019|TAG006|TAG007,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B181-Q014,1,a2303764-b3c6-4a78-a5eb-287adffcd970,L40,a3946c49-8b20-47dc-8ee1-592a07aca91e,L40-S04,,TENSE_CHOICE,Un groupe de femmes raconte son départ d’hier. Quelle formulation convient ?,fr,Elles ont parties très tôt.,Elles sont parties très tôt.,Elles sont parti très tôt.,Elles partent très tôt demain.,fr,B,« partir » se construit avec être et s’accorde avec « elles ».,Cette option ne respecte pas la règle ciblée dans ce contexte. « partir » se construit avec être et s’accorde avec « elles ».,Réponse correcte. « partir » se construit avec être et s’accorde avec « elles ».,Cette option ne respecte pas la règle ciblée dans ce contexte. « partir » se construit avec être et s’accorde avec « elles ».,Cette option ne respecte pas la règle ciblée dans ce contexte. « partir » se construit avec être et s’accorde avec « elles ».,fr,4f6765a4-cba7-588a-9367-d4f2af9a76b1,,69177b63-1c29-557b-8119-2e34beaf7c6f,ba85eb96-9e5b-52ef-b09f-9772d4091f76,MEDIUM,0.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 40; printed p. 182; PDF p. 184,chatgpt-qb-runner-v1.0,,TAG002|TAG004|TAG019|TAG006|TAG007,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B181-Q015,1,a2303764-b3c6-4a78-a5eb-287adffcd970,L40,a3946c49-8b20-47dc-8ee1-592a07aca91e,L40-S04,,ERROR_LOCATION,"Dans « Mes parents sont arrivé hier soir », quel élément doit être corrigé ?",fr,Mes,parents,arrivé,sont,fr,C,"Avec être, le participe s’accorde avec « mes parents » : « arrivés ».","Cette option ne respecte pas la règle ciblée dans ce contexte. Avec être, le participe s’accorde avec « mes parents » : « arrivés ».","Cette option ne respecte pas la règle ciblée dans ce contexte. Avec être, le participe s’accorde avec « mes parents » : « arrivés ».","Réponse correcte. Avec être, le participe s’accorde avec « mes parents » : « arrivés ».","Cette option ne respecte pas la règle ciblée dans ce contexte. Avec être, le participe s’accorde avec « mes parents » : « arrivés ».",fr,4f6765a4-cba7-588a-9367-d4f2af9a76b1,69177b63-1c29-557b-8119-2e34beaf7c6f,,ba85eb96-9e5b-52ef-b09f-9772d4091f76,EASY,0.20,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 40; printed p. 182; PDF p. 184,chatgpt-qb-runner-v1.0,,TAG002|TAG004|TAG019|TAG006|TAG007,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B181-Q016,1,a2303764-b3c6-4a78-a5eb-287adffcd970,L40,a3946c49-8b20-47dc-8ee1-592a07aca91e,L40-S04,,TENSE_CHOICE,"Dans un récit au passé composé, quelle phrase choisit correctement l’auxiliaire pour un verbe de mouvement ciblé ?",fr,« Elle a venue » mais « elle est couru ».,« Elle est venue » et « elle est couru ».,« Elle a venue » et « elle a couru » sont tous deux obligatoires.,« Elle est venue » mais « elle a couru ».,fr,D,"« venir » appartient au groupe construit avec être, tandis que « courir » se construit avec avoir.","Cette option ne respecte pas la règle ciblée dans ce contexte. « venir » appartient au groupe construit avec être, tandis que « courir » se construit avec avoir.","Cette option ne respecte pas la règle ciblée dans ce contexte. « venir » appartient au groupe construit avec être, tandis que « courir » se construit avec avoir.","Cette option ne respecte pas la règle ciblée dans ce contexte. « venir » appartient au groupe construit avec être, tandis que « courir » se construit avec avoir.","Réponse correcte. « venir » appartient au groupe construit avec être, tandis que « courir » se construit avec avoir.",fr,4f6765a4-cba7-588a-9367-d4f2af9a76b1,69177b63-1c29-557b-8119-2e34beaf7c6f,ba85eb96-9e5b-52ef-b09f-9772d4091f76,,HARD,0.70,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 40; printed p. 182; PDF p. 184,chatgpt-qb-runner-v1.0,,TAG002|TAG004|TAG019|TAG006|TAG007,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B181-Q017,1,a2303764-b3c6-4a78-a5eb-287adffcd970,L40,20bcf520-f77b-4041-8fa5-defb547b30eb,L40-S05,,CLOZE_CONTEXT,"Après le voyage, Clara était épuisée ; elle ___ très tôt. (se coucher)",fr,s’est couchée,s’a couchée,a se couché,est se couchée,fr,A,Un verbe pronominal se construit avec être : « elle s’est couchée ».,Réponse correcte. Un verbe pronominal se construit avec être : « elle s’est couchée ».,Cette option ne respecte pas la règle ciblée dans ce contexte. Un verbe pronominal se construit avec être : « elle s’est couchée ».,Cette option ne respecte pas la règle ciblée dans ce contexte. Un verbe pronominal se construit avec être : « elle s’est couchée ».,Cette option ne respecte pas la règle ciblée dans ce contexte. Un verbe pronominal se construit avec être : « elle s’est couchée ».,fr,,292fce33-92ea-5482-a464-5956404b461d,429565f1-5685-582e-83ba-f1c4b6cdcfbb,19c03444-276a-51ee-836f-8851ead65cc7,MEDIUM,0.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 40; printed p. 186; PDF p. 188,chatgpt-qb-runner-v1.0,,TAG002|TAG004|TAG019|TAG006|TAG007,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B181-Q018,1,a2303764-b3c6-4a78-a5eb-287adffcd970,L40,20bcf520-f77b-4041-8fa5-defb547b30eb,L40-S05,,CORRECT_SENTENCE,Quelle phrase pronominale est correctement formée au passé composé ?,fr,Nous avons nous réveillé à sept heures.,Nous nous sommes réveillés à sept heures.,Nous sommes nous réveillé à sept heures.,Nous nous avons réveillés à sept heures.,fr,B,Le pronom précède l’auxiliaire être : « nous nous sommes réveillés ».,Cette option ne respecte pas la règle ciblée dans ce contexte. Le pronom précède l’auxiliaire être : « nous nous sommes réveillés ».,Réponse correcte. Le pronom précède l’auxiliaire être : « nous nous sommes réveillés ».,Cette option ne respecte pas la règle ciblée dans ce contexte. Le pronom précède l’auxiliaire être : « nous nous sommes réveillés ».,Cette option ne respecte pas la règle ciblée dans ce contexte. Le pronom précède l’auxiliaire être : « nous nous sommes réveillés ».,fr,292fce33-92ea-5482-a464-5956404b461d,,429565f1-5685-582e-83ba-f1c4b6cdcfbb,19c03444-276a-51ee-836f-8851ead65cc7,MEDIUM,0.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 40; printed p. 186; PDF p. 188,chatgpt-qb-runner-v1.0,,TAG002|TAG004|TAG019|TAG006|TAG007,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
