schema_version,external_id,question_revision,lesson_id,lesson_code,subtopic_id,subtopic_code,secondary_subtopic_ids,question_type,stem,stem_locale,option_a,option_b,option_c,option_d,option_locale,correct_option,full_explanation,explanation_a,explanation_b,explanation_c,explanation_d,explanation_locale,misconception_a_id,misconception_b_id,misconception_c_id,misconception_d_id,difficulty,difficulty_score_initial,difficulty_model_version,status,source_type,source_ref,author_id,reviewer_id,tags,media_type,media_uri,media_alt_text,media_transcript,media_source_ref,taxonomy_version,question_type_catalogue_version,compatibility_version,distractor_rules_version,content_version
question-import-schema-v0.9.0,GMP-FULL-B130-Q044,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,ab16147b-2958-467e-b95b-ab532ce6c812,L29-S01,,DIALOGUE_COMPLETE,"— Vous partez tous les deux ? — Oui, elle part avec ___.",fr-FR,me,je,mon,moi,fr-FR,D,"Après « avec », le locuteur est repris par « moi ».","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Après « avec », le locuteur est repris par « moi ».",fr-FR,9235d1cc-3a5d-56c1-867a-4a5cf23b7a7d,4c088667-7ee2-523c-8bc4-92d3aa172eab,94a7d79b-961b-5c15-bea4-6334dc1baedf,,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed pp. 132-133,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B130-Q045,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,ab16147b-2958-467e-b95b-ab532ce6c812,L29-S01,,CONTRAST_RULES,Quelle série appartient entièrement au paradigme des pronoms toniques ?,fr-FR,"moi, toi, lui, elle","je, tu, il, elle","me, te, le, la","mon, ton, son, notre",fr-FR,A,"« moi, toi, lui, elle » sont des formes toniques.","« moi, toi, lui, elle » sont des formes toniques.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.",fr-FR,,9235d1cc-3a5d-56c1-867a-4a5cf23b7a7d,4c088667-7ee2-523c-8bc4-92d3aa172eab,94a7d79b-961b-5c15-bea4-6334dc1baedf,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed pp. 132-133,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B130-Q046,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,5465e03e-910b-49cb-8e8b-355d78f2c887,L29-S02,,CONTRAST_RULES,Quelle règle justifie « avec lui » plutôt que « avec il » ?,fr-FR,« avec » exige un nom propre.,« lui » est un pronom sujet.,"Après une préposition introduisant une personne, on emploie une forme tonique.",« il » n’existe pas en français.,fr-FR,C,"Après une préposition telle que « avec », on utilise le pronom tonique.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Après une préposition telle que « avec », on utilise le pronom tonique.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.",fr-FR,632f6f50-3100-5a2b-b572-1e49e9ef84e0,628ba52b-5f66-5ee4-8791-22caee4929ec,,319879e0-2634-5d51-9976-8302d8b01d1a,VERY_HARD,3.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed pp. 132-133,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B130-Q047,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,45d4d31b-b955-4ae5-b375-b88d7cfedf95,L29-S03,,CONTRAST_RULES,Que montre l’opposition entre « Il arrive » et « C’est lui » ?,fr-FR,Les deux formes sont interchangeables.,"« il » est sujet ; après « c’est » d’identification, on emploie « lui ».",« lui » est toujours sujet.,« il » est toujours complément.,fr-FR,B,Le rôle syntaxique explique le changement de forme.,"Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.",Le rôle syntaxique explique le changement de forme.,"Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.",fr-FR,740cb209-b87a-58fe-9020-dda9f4bb2e19,,337916b0-380a-5ae6-800c-c844379d659d,0b2c9f01-3796-58b2-9bde-360b8d9845b3,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed pp. 132-133,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B130-Q048,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,acba2620-92ec-40b2-a2e7-bdccc5dc76f8,L29-S04,,CONTRAST_RULES,"Dans « Moi, je prends le train ; lui, il prend la voiture », quel effet produit le pronom tonique détaché ?",fr-FR,Il crée un COD.,Il indique le temps.,Il rend la phrase négative.,Il renforce le contraste entre les sujets.,fr-FR,D,Les pronoms toniques détachés renforcent et opposent les sujets.,"Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.",Les pronoms toniques détachés renforcent et opposent les sujets.,fr-FR,a07f23e5-a8de-5818-a19c-7e27f29c226e,2371e1b5-c470-5e6b-bc1a-71a1080dbd0a,ddec67d6-6130-5d13-855b-da2d4c12ceae,,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed pp. 132-133,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B130-Q049,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,acba2620-92ec-40b2-a2e7-bdccc5dc76f8,L29-S04,,CONTRAST_RULES,Quelle généralisation sur « aussi » et « non plus » est correcte dans les réponses elliptiques du chapitre ?,fr-FR,"On emploie une forme tonique : « moi aussi », « lui non plus ».",On emploie toujours un pronom sujet.,On emploie toujours un pronom COD.,On doit toujours employer « soi ».,fr-FR,A,Ces expressions elliptiques se combinent avec un pronom tonique.,Ces expressions elliptiques se combinent avec un pronom tonique.,"Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.",fr-FR,,a07f23e5-a8de-5818-a19c-7e27f29c226e,2371e1b5-c470-5e6b-bc1a-71a1080dbd0a,ddec67d6-6130-5d13-855b-da2d4c12ceae,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed pp. 132-133,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B130-Q050,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,acba2620-92ec-40b2-a2e7-bdccc5dc76f8,L29-S04,,CONTRAST_RULES,Quelle remarque sépare règle grammaticale et conseil de conversation dans ce chapitre ?,fr-FR,Tout pronom tonique est interdit à l’oral.,"« Moi, je… » peut servir à insister, mais il ne faut pas l’utiliser mécaniquement pour ouvrir une conversation.","« Moi, je… » est toujours faux.",« Moi » ne peut jamais précéder « je ».,fr-FR,B,"Le livre présente une réserve pragmatique, pas une interdiction grammaticale.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Le livre présente une réserve pragmatique, pas une interdiction grammaticale.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.",fr-FR,a07f23e5-a8de-5818-a19c-7e27f29c226e,,2371e1b5-c470-5e6b-bc1a-71a1080dbd0a,ddec67d6-6130-5d13-855b-da2d4c12ceae,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed pp. 132-133,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B131-Q001,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,ab16147b-2958-467e-b95b-ab532ce6c812,L29-S01,,CLOZE_SINGLE,"On compte sur Julie et sur Marc ; sans ___, le projet n’avance pas.",fr-FR,eux,ils,les,leur,fr-FR,A,"Après « sans », on emploie le pronom tonique « eux » pour un groupe masculin ou mixte.","Après « sans », on emploie le pronom tonique « eux » pour un groupe masculin ou mixte.","Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.","Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.","Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.",fr-FR,,9235d1cc-3a5d-56c1-867a-4a5cf23b7a7d,4c088667-7ee2-523c-8bc4-92d3aa172eab,94a7d79b-961b-5c15-bea4-6334dc1baedf,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed pp. 132-133,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B131-Q002,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,5465e03e-910b-49cb-8e8b-355d78f2c887,L29-S02,,CLOZE_SINGLE,"À l’accueil, on demande qui recevra le badge nominatif. Complétez : « Le badge est destiné à ___. »",fr-FR,tu,ton,toi,te,fr-FR,C,"Après « pour », on utilise la forme tonique « toi ».","Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.","Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.","Après « pour », on utilise la forme tonique « toi ».","Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.",fr-FR,632f6f50-3100-5a2b-b572-1e49e9ef84e0,628ba52b-5f66-5ee4-8791-22caee4929ec,,319879e0-2634-5d51-9976-8302d8b01d1a,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed pp. 132-133,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B131-Q003,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,45d4d31b-b955-4ae5-b375-b88d7cfedf95,L29-S03,,CLOZE_SINGLE,— Qui a gagné le concours ? — C’est ___.,fr-FR,son,lui,il,le,fr-FR,B,"Après « c’est » pour identifier une personne masculine, on emploie « lui ».","Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.","Après « c’est » pour identifier une personne masculine, on emploie « lui ».","Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.","Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.",fr-FR,740cb209-b87a-58fe-9020-dda9f4bb2e19,,337916b0-380a-5ae6-800c-c844379d659d,0b2c9f01-3796-58b2-9bde-360b8d9845b3,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed pp. 132-133,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B131-Q004,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,acba2620-92ec-40b2-a2e7-bdccc5dc76f8,L29-S04,,CLOZE_SINGLE,"Sophie préfère le train ; ___, elle déteste conduire.",fr-FR,La,Lui,Sa,Elle,fr-FR,D,Le pronom tonique « elle » peut être détaché pour renforcer le sujet.,"Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.","Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.","Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.",Le pronom tonique « elle » peut être détaché pour renforcer le sujet.,fr-FR,a07f23e5-a8de-5818-a19c-7e27f29c226e,2371e1b5-c470-5e6b-bc1a-71a1080dbd0a,ddec67d6-6130-5d13-855b-da2d4c12ceae,,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed pp. 132-133,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B131-Q005,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,ab16147b-2958-467e-b95b-ab532ce6c812,L29-S01,,CLOZE_SINGLE,"Quand on parle de chacun en général, on doit d’abord penser à ___.",fr-FR,soi,se,on,lui,fr-FR,A,"Avec une référence générale, « soi » est la forme tonique appropriée.","Avec une référence générale, « soi » est la forme tonique appropriée.","Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.","Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.","Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.",fr-FR,,9235d1cc-3a5d-56c1-867a-4a5cf23b7a7d,4c088667-7ee2-523c-8bc4-92d3aa172eab,94a7d79b-961b-5c15-bea4-6334dc1baedf,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed pp. 132-133,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B131-Q006,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,5465e03e-910b-49cb-8e8b-355d78f2c887,L29-S02,,CLOZE_CONTEXT,Contexte : Hugo ne peut pas venir seul. Sa sœur viendra avec ___.,fr-FR,il,son,lui,le,fr-FR,C,"Après « avec », la personne est reprise par le pronom tonique « lui ».","Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.","Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.","Après « avec », la personne est reprise par le pronom tonique « lui ».","Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.",fr-FR,632f6f50-3100-5a2b-b572-1e49e9ef84e0,628ba52b-5f66-5ee4-8791-22caee4929ec,,319879e0-2634-5d51-9976-8302d8b01d1a,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed pp. 132-133,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B131-Q007,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,45d4d31b-b955-4ae5-b375-b88d7cfedf95,L29-S03,,CLOZE_CONTEXT,Contexte : Deux collègues arrivent ensemble. On demande qui sont les visiteurs. Réponse : « Ce sont ___. »,fr-FR,leur,eux,ils,les,fr-FR,B,"Après « ce sont », on identifie des personnes avec le pronom tonique « eux ».","Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.","Après « ce sont », on identifie des personnes avec le pronom tonique « eux ».","Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.","Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.",fr-FR,740cb209-b87a-58fe-9020-dda9f4bb2e19,,337916b0-380a-5ae6-800c-c844379d659d,0b2c9f01-3796-58b2-9bde-360b8d9845b3,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed pp. 132-133,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B131-Q008,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,acba2620-92ec-40b2-a2e7-bdccc5dc76f8,L29-S04,,CLOZE_CONTEXT,Contexte : Amélie aime le jazz. Son ami partage la même préférence et répond : « __ aussi. »,fr-FR,Je,Me,Mon,Moi,fr-FR,D,"Dans une réponse elliptique avec « aussi », on emploie le pronom tonique « moi ».","Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.","Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.","Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.","Dans une réponse elliptique avec « aussi », on emploie le pronom tonique « moi ».",fr-FR,a07f23e5-a8de-5818-a19c-7e27f29c226e,2371e1b5-c470-5e6b-bc1a-71a1080dbd0a,ddec67d6-6130-5d13-855b-da2d4c12ceae,,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed pp. 132-133,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B131-Q009,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,ab16147b-2958-467e-b95b-ab532ce6c812,L29-S01,,CLOZE_CONTEXT,"Contexte : Nous avons notre avis ; ___, elles ont le leur.",fr-FR,Elles,Les,Leur,Ils,fr-FR,A,Le pronom tonique « elles » permet ici de mettre le groupe féminin en contraste.,Le pronom tonique « elles » permet ici de mettre le groupe féminin en contraste.,"Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.","Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.","Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.",fr-FR,,9235d1cc-3a5d-56c1-867a-4a5cf23b7a7d,4c088667-7ee2-523c-8bc4-92d3aa172eab,94a7d79b-961b-5c15-bea4-6334dc1baedf,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed pp. 132-133,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B131-Q010,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,5465e03e-910b-49cb-8e8b-355d78f2c887,L29-S02,,CLOZE_CONTEXT,Contexte : La réunion se tiendra dans le bureau du directeur. Nous déjeunerons ensuite chez ___.,fr-FR,il,son,lui,le,fr-FR,C,"Après « chez », on emploie le pronom tonique « lui ».","Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.","Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.","Après « chez », on emploie le pronom tonique « lui ».","Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.",fr-FR,632f6f50-3100-5a2b-b572-1e49e9ef84e0,628ba52b-5f66-5ee4-8791-22caee4929ec,,319879e0-2634-5d51-9976-8302d8b01d1a,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed pp. 132-133,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B131-Q011,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,acba2620-92ec-40b2-a2e7-bdccc5dc76f8,L29-S04,,CLOZE_CONTEXT,Contexte : Luc ne souhaite pas participer. Nora refuse également. Elle conclut : « __ non plus. »,fr-FR,Mon,Moi,Je,Me,fr-FR,B,« Moi non plus » exprime l’accord avec une proposition négative.,"Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.",« Moi non plus » exprime l’accord avec une proposition négative.,"Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.","Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.",fr-FR,a07f23e5-a8de-5818-a19c-7e27f29c226e,,2371e1b5-c470-5e6b-bc1a-71a1080dbd0a,ddec67d6-6130-5d13-855b-da2d4c12ceae,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed pp. 132-133,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B131-Q012,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,5465e03e-910b-49cb-8e8b-355d78f2c887,L29-S02,,CLOZE_CONTEXT,Contexte : Deux personnes discutent d’un siège vide. « Qui peut s’asseoir entre Paul et moi ? » — « Léa peut s’asseoir entre ___ et toi. »,fr-FR,il,le,son,lui,fr-FR,D,"Après « entre », on emploie un pronom tonique : « entre lui et toi ».","Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.","Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.","Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.","Après « entre », on emploie un pronom tonique : « entre lui et toi ».",fr-FR,632f6f50-3100-5a2b-b572-1e49e9ef84e0,628ba52b-5f66-5ee4-8791-22caee4929ec,319879e0-2634-5d51-9976-8302d8b01d1a,,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed pp. 132-133,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B131-Q013,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,acba2620-92ec-40b2-a2e7-bdccc5dc76f8,L29-S04,,CLOZE_CONTEXT,"Contexte : Deux groupes défendent des positions opposées. Complétez le parallélisme : « Nous, nous acceptons ; ___, ils refusent. »",fr-FR,eux,ils,les,leur,fr-FR,A,Le pronom tonique détaché « eux » marque le contraste avec « nous ».,Le pronom tonique détaché « eux » marque le contraste avec « nous ».,"Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.","Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.","Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.",fr-FR,,a07f23e5-a8de-5818-a19c-7e27f29c226e,2371e1b5-c470-5e6b-bc1a-71a1080dbd0a,ddec67d6-6130-5d13-855b-da2d4c12ceae,VERY_HARD,3.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed pp. 132-133,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B131-Q014,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,ab16147b-2958-467e-b95b-ab532ce6c812,L29-S01,,CORRECT_SENTENCE,Quelle phrase emploie correctement « soi » avec une référence générale ?,fr-FR,Il faut soi croire en.,Il faut croire en on.,Il faut croire en soi.,Il faut croire en se.,fr-FR,C,"Pour une référence générale, on peut employer « soi » après une préposition.","Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.","Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.","Pour une référence générale, on peut employer « soi » après une préposition.","Ce choix confond une forme tonique avec une forme voisine, un autre rôle syntaxique ou un contexte différent.",fr-FR,9235d1cc-3a5d-56c1-867a-4a5cf23b7a7d,4c088667-7ee2-523c-8bc4-92d3aa172eab,,94a7d79b-961b-5c15-bea4-6334dc1baedf,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed pp. 132-133,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
